VEA: Vanguard FTSE Developed Markets ETF
Inception Date: 2007-07-26
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	71693200
Shares Outstanding: 1604590000
Expense Ratio: 0.07%
Tracks This Index: MSCI EAFE Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VEA


Holding,Symbol,Weighting
Dollarama Inc,DOL,0.0597%
Centrica PLC,CNA,0.0596%
Japan Exchange Group Inc,8697,0.0592%
Adecco Group AG,ADEN,0.0592%
Genmab A/S,GEN,0.0591%
Makita Corp,6586,0.059%
Abertis Infraestructuras SA,ABE,0.0589%
LG Electronics Inc,066570,0.0588%
We Solutions Ltd,860,0.0586%
Carrefour SA,CA,0.0585%
Snam SpA,SRG,0.0583%
Banco de Sabadell SA,SAB,0.0582%
The Swatch Group AG,UHRN,0.058%
Umicore SA,UMI,0.058%
Peugeot SA,UG,0.0576%
QBE Insurance Group Ltd,QBE,0.0575%
JFE Holdings Inc,5411,0.0572%
Sumitomo Metal Mining Co Ltd,5713,0.0572%
Persimmon PLC,PSN,0.0571%
Carnival PLC,CCL,0.0571%
Carlsberg A/S,CARL.B,0.0569%
Chubu Electric Power Co Inc,9502,0.0569%
Kansai Electric Power Co Inc,9503,0.0568%
Jardine Matheson Holdings Ltd,J36,0.0567%
Yamaha Motor Co Ltd,7272,0.0565%
Aegon NV,AGN,0.0563%
ACS Actividades de Construccion y Servicios SA,ACS,0.0559%
SK Holdings Co Ltd,034730,0.0553%
Yamaguchi Financial Group Inc,8418,0.0548%
Veolia Environnement SA,VIE,0.0548%
Coloplast A/S,COLO.B,0.0546%
Intertek Group PLC,ITRK,0.0545%
Treasury Wine Estates Ltd,TWE,0.0544%
Yaskawa Electric Corp,6506,0.0543%
Samsung Fire & Marine Insurance Co Ltd,000810,0.0542%
Teleperformance SE,TEP,0.0542%
Arkema SA,AKE,0.0541%
Kia Motors Corp,000270,0.0541%
Toyota Industries Corp,6201,0.0538%
Hisamitsu Pharmaceutical Co Inc,4530,0.0535%
Whitbread PLC,WTB,0.0534%
Dassault Aviation SA,AM,0.0532%
Koninklijke KPN NV,KPN,0.0531%
Symrise AG,SY1,0.0531%
Vifor Pharma AG,VIFN,0.053%
AGL Energy Ltd,AGL,0.0529%
Baloise Holding Ltd,BALN,0.0528%
Mitsubishi Heavy Industries Ltd,7011,0.0526%
Burberry Group PLC,BRBY,0.0525%
Thomson Reuters Corp,TRI,0.0525%
First Quantum Minerals Ltd,FM,0.0525%
T&D Holdings Inc,8795,0.0524%
Brenntag AG,BNR,0.0522%
Bank Leumi Le Israel BM,LUMI,0.0521%
Smurfit Kappa Group PLC,SKG,0.0521%
Samsung C&T Corp,028260,0.0519%
Keppel Corporation Ltd,BN4,0.0518%
Hankyu Hanshin Holdings Inc,9042,0.0518%
Ferrovial SA,FER,0.0517%
Ono Pharmaceutical Co Ltd,4528,0.0517%
Wheaton Precious Metals Corp,WPM,0.0517%
Sumitomo Chemical Co Ltd,4005,0.0516%
Agnico Eagle Mines Ltd,AEM,0.0515%
Ageas SA,AGS,0.0514%
Ucb SA,UCB,0.0514%
Mondi PLC,MNDI,0.0511%
EDP Energias de Portugal SA,EDP,0.0509%
M3 Inc,2413,0.0508%
Intact Financial Corp,IFC,0.0507%
ASX Ltd,ASX,0.0506%
Tui AG,TUI,0.0506%
Neste Oyj,NESTE,0.0506%
Bouygues SA,EN,0.0505%
Misumi Group Inc,9962,0.0504%
MTU Aero Engines AG,MTX,0.0504%
Toyota Tsusho Corp,8015,0.0502%
Telstra Corporation Ltd,TLS,0.0501%
Novozymes A/S,NZYM.B,0.05%
Unicharm Corp,8113,0.0497%
Bunzl plc,BNZL,0.0496%
Edenred SA,EDEN,0.0496%
Wartsila Oyj Abp,WRT1V,0.0496%
Eiffage SA,FGR,0.0494%
Bank of Ireland Group PLC,BIRG,0.0494%
Samsung SDI Co Ltd,006400,0.0493%
Fujitsu Ltd,6702,0.0493%
Aisin Seiki Co Ltd,7259,0.0491%
Ajinomoto Co Inc,2802,0.0491%
Olympus Corp,7733,0.0491%
Orsted A/S,ORSTED,0.0491%
Partners Group Holding AG,PGHN,0.049%
Next PLC,NXT,0.0489%
Canadian Tire Corporation Ltd,CTC.A,0.0489%
Omron Corp,6645,0.0486%
Schindler Holding AG,SCHP,0.0485%
Yamato Holdings Co Ltd,9064,0.0485%
Luxottica Group SpA,LUX,0.0485%
Open Text Corp,OTEX,0.0484%
Tenaris SA,TEN,0.0484%
Tokyo Electric Power Company Holdings Inc,9501,0.0483%
Woori Bank,000030,0.0482%
Osaka Gas Co Ltd,9532,0.0482%
Shaw Communications Inc,SJR.B,0.0482%
Taisei Corp,1801,0.048%
AMP Ltd,AMP,0.048%
Boliden AB,BOL,0.048%
Land Securities Group PLC,LAND,0.0479%
Isuzu Motors Ltd,7202,0.0477%
Mazda Motor Corp,7261,0.0476%
Want Want China Holdings Ltd,151,0.0475%
OMV AG,OMV,0.0474%
Stora Enso Oyj,STERV,0.0473%
Bank Hapoalim BM,POLI,0.0472%
Loblaw Companies Ltd,L,0.047%
Swedish Match AB,SWMA,0.0467%
WH Group Ltd,288,0.0466%
United Internet AG,UTDI,0.0465%
Sodexo SA,SW,0.0463%
Shimadzu Corp,7701,0.0462%
Oil Search Ltd,OSH,0.0462%
Power Corporation of Canada,POW,0.0462%
Marine Harvest ASA,MHG,0.046%
Onex Corp,ONEX,0.046%
Solvay SA,SOLB,0.0459%
Bandai Namco Holdings Inc,7832,0.0459%
Obayashi Corp,1802,0.0458%
New World Development Co Ltd,17,0.0458%
Cochlear Ltd,COH,0.0457%
Prosiebensat 1 Media SE,PSM,0.0456%
