VEU: Vanguard FTSE All-World ex-US ETF
Inception Date: 2007-03-08
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	23584679
Shares Outstanding: 433701000
Expense Ratio: 0.11%
Tracks This Index: FTSE All-World ex US Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VEU


Holding,Symbol,Weighting
Uni-President Enterprises Corp,1216,0.0579%
Japan Exchange Group Inc,8697,0.0579%
Airports of Thailand PCL,AOT,0.0578%
Kajima Corp,1812,0.0578%
Genmab A/S,GEN,0.0576%
Swiss Prime Site AG,SPSN,0.0576%
Pigeon Corp,7956,0.0575%
NSK Ltd,6471,0.0575%
Atos SE,ATO,0.0574%
Securitas AB,SECU.B,0.0574%
Teleperformance SE,TEP,0.0574%
Yamaha Motor Co Ltd,7272,0.0574%
TAL Education Group,TAL,0.0573%
Taisho Pharmaceutical Holdings Co Ltd,4581,0.0573%
Asustek Computer Inc,2357,0.0573%
ENN Energy Holdings Ltd,2688,0.0573%
Guangdong Investment Ltd,270,0.0572%
K&S AG,SDF,0.0572%
Westfield Corp,WFD,0.0571%
Tokyo Electric Power Company Holdings Inc,9501,0.0571%
LANXESS AG,LXS,0.0571%
Swire Pacific Ltd,19,0.0571%
DSV A/S,DSV,0.0571%
Associated British Foods PLC,ABF,0.0569%
BB Seguridade Participacoes SA,BBSE3,0.0568%
Ayala Land Inc,ALI,0.0568%
NGK Insulators Ltd,5333,0.0567%
Ono Pharmaceutical Co Ltd,4528,0.0567%
Anhui Conch Cement Co Ltd,914,0.0565%
Growthpoint Properties Ltd,GRT,0.0565%
Hoshizaki Corp,6465,0.0565%
Tohoku Electric Power Co Inc,9506,0.0563%
Goodman Group Pty Ltd,GMG,0.0562%
Alfa Laval AB,ALFA,0.0561%
Woori Bank,000030,0.0561%
OTP Bank Nyrt,OTP,0.056%
NK Rosneft' PAO,ROSN,0.0559%
Isuzu Motors Ltd,7202,0.0559%
Obayashi Corp,1802,0.0558%
E.SUN Financial Holding Co Ltd,2884,0.0557%
Tobu Railway Co Ltd,9001,0.0556%
Edenred SA,EDEN,0.0556%
Marine Harvest ASA,MHG,0.0556%
SM Prime Holdings Inc,SMPH,0.0556%
Advanced Info Service PCL,ADVANC-F,0.0555%
LG Corp,003550,0.0555%
Prysmian SpA,PRY,0.0554%
Peugeot SA,UG,0.0554%
Rheinmetall AG,RHM,0.0554%
Sonova Holding AG,SOON,0.0552%
Trelleborg AB,TREL.B,0.0551%
Stora Enso Oyj,STERV,0.055%
ABN AMRO Group NV,ABN,0.0549%
3i Group PLC,III,0.0549%
Adani Ports and Special Economic Zone Ltd,ADSEZ,0.0549%
Keio Corp,9008,0.0548%
Barclays Africa Group Ltd,BGA,0.0548%
Bouygues SA,EN,0.0547%
Sunac China Holdings Ltd,1918,0.0546%
Dufry AG,DUFN,0.0545%
Norsk Hydro ASA,NHY,0.0545%
Asian Paints Ltd,APNT,0.0545%
Sonic Healthcare Ltd,SHL,0.0544%
Nissan Chemical Industries Ltd,4021,0.0544%
Prosiebensat 1 Media SE,PSM,0.0543%
NTPC Ltd,NTPC,0.0542%
LIXIL Group Corp,5938,0.0542%
UltraTech Cement Ltd,UTCEM,0.0542%
Kikkoman Corp,2801,0.0542%
Techtronic Industries Co Ltd,669,0.0541%
Polski Koncern Naftowy Orlen SA,PKN,0.0541%
Bid Corporation Ltd,BID,0.054%
Aspen Pharmacare Holdings Ltd,APN,0.054%
Sydney Airport Holdings Pty Ltd,SYD,0.0539%
Makita Corp,6586,0.0539%
Taiwan Cooperative Financial Holding Co Ltd,5880,0.0538%
New World Development Co Ltd,17,0.0538%
TDK Corp,6762,0.0537%
Georg Fischer AG,FI-N,0.0537%
Samsung Electro-Mechanics Co Ltd,009150,0.0537%
Schindler Holding AG,SCHP,0.0536%
Nikon Corp,7731,0.0536%
InterContinental Hotels Group PLC,IHG,0.0534%
Hengan International Group Company Ltd,1044,0.0534%
Vedanta Ltd,SSLT,0.0533%
SACI Falabella,FALABELLA,0.0533%
Umicore SA,UMI,0.0533%
Royal Bank of Scotland Group PLC,RBS,0.0532%
Fisher & Paykel Healthcare Corporation Ltd,FPH,0.0532%
Tata Motors Ltd,TTMT,0.0532%
Eicher Motors Ltd,EIM,0.0531%
Sysmex Corp,6869,0.053%
Mediobanca Banca di Credito Finanziario SpA,MB,0.053%
PTT Exploration and Production PCL,PTTEP-F,0.053%
Heineken Holding NV,HEIO,0.0528%
Obic Co Ltd,4684,0.0528%
Centrica PLC,CNA,0.0527%
USS Co Ltd,4732,0.0527%
Mitsui Chemicals Inc,4183,0.0526%
Metro Inc,MRU,0.0525%
China Resources Beer Holdings Co Ltd,291,0.0524%
Orkla ASA,ORK,0.0523%
Sumitomo Metal Mining Co Ltd,5713,0.0522%
Korea Electric Power Corp,015760,0.0522%
Henkel AG & Co KgaA,HEN,0.0522%
Sekisui Chemical Co Ltd,4204,0.052%
Hugo Boss AG,BOSS,0.052%
Nokian Tyres plc,NRE1V,0.052%
Kyushu Electric Power Co Inc,9508,0.052%
Dai Nippon Printing Co Ltd,7912,0.0519%
Grasim Industries Ltd,GRASIM,0.0518%
Cochlear Ltd,COH,0.0518%
Misumi Group Inc,9962,0.0518%
CITIC Securities Co Ltd,6030,0.0516%
Kingspan Group PLC,KRX,0.0515%
Wartsila Oyj Abp,WRT1V,0.0515%
Enagas SA,ENG,0.0514%
Coca-Cola Bottlers Japan Holdings Inc,2579,0.0514%
Inter Pipeline Ltd,IPL,0.0513%
United Microelectronics Corp,UMC,0.0513%
Bankinter SA,BKT,0.0513%
Ramsay Health Care Ltd,RHC,0.0512%
Qiagen NV,QIA,0.0512%
Uniper SE,UN01,0.0512%
Industrivarden AB,INDU.A,0.0511%
Toppan Printing Co Ltd,7911,0.051%
Unicharm Corp,8113,0.051%
Yara International ASA,YAR,0.0509%
Santen Pharmaceutical Co Ltd,4536,0.0509%
Shimadzu Corp,7701,0.0509%
Tokyu Corp,9005,0.0509%
AB SKF,SKF.B,0.0507%
Carnival PLC,CCL,0.0506%
Asahi Glass Co Ltd,5201,0.0506%
Sino Biopharmaceutical Ltd,1177,0.0504%
Persimmon PLC,PSN,0.0504%
First Financial Holding Co Ltd,2892,0.0504%
AMP Ltd,AMP,0.0503%
Alstom SA,ALO,0.0502%
J.Front Retailing Co Ltd,3086,0.0502%
Kuraray Co Ltd,3405,0.0502%
58.com Inc,WUBA,0.0501%
Luxottica Group SpA,LUX,0.0501%
NEC Corp,6701,0.05%
Elisa Oyj,ELISA,0.0496%
Sodexo SA,SW,0.0496%
Yaskawa Electric Corp,6506,0.0496%
Zee Entertainment Enterprises Ltd,Z,0.0496%
Yamato Holdings Co Ltd,9064,0.0495%
Valeant Pharmaceuticals International Inc,VRX,0.0495%
Nedbank Group Ltd,NED,0.0495%
GMK Noril'skiy Nikel' PAO,MNOD,0.0495%
Singapore Exchange Ltd,S68,0.0494%
Shizuoka Bank Ltd,8355,0.0491%
Nippon Paint Holdings Co Ltd,4612,0.0491%
PTT Global Chemical PCL,PTTGC,0.0491%
ASE Industrial Holding Co Ltd,ASX.WI,0.049%
Bidvest Group Ltd,BVT,0.049%
Proximus NV,PROX,0.049%
ASR Nederland NV,ASRNL,0.049%
JSW Steel Ltd,JSWSTEEL,0.049%
Vicinity Centres Re Ltd,VCX,0.0489%
Minebea Mitsumi Inc,6479,0.0488%
Chiba Bank Ltd,8331,0.0488%
SINA Corp,SINA,0.0488%
Samsung SDI Co Ltd,006400,0.0488%
Want Want China Holdings Ltd,151,0.0487%
Galp Energia SGPS SA,GALP,0.0487%
China Minsheng Banking Corp Ltd,1988,0.0486%
BlueScope Steel Ltd,BSL,0.0486%
Banco Bradesco SA,BBD,0.0486%
Intertek Group PLC,ITRK,0.0484%
LATAM Airlines Group SA,LTM,0.0484%
China Gas Holdings Ltd,384,0.0484%
Bangkok Dusit Medical Services PCL,BDMS,0.0483%
Concordia Financial Group Ltd,7186,0.0483%
Santos Ltd,STO,0.0483%
Nitto Denko Corp,6988,0.0482%
Woolworths Holdings Ltd,WHL,0.0482%
APA Group,APA,0.0482%
Commercial International Bank Egypt SAE,COMI,0.0482%
Bank of Ireland Group PLC,BIRG,0.0482%
Shire PLC,SHPG,0.0482%
Smurfit Kappa Group PLC,SKG,0.0481%
HCL Technologies Ltd,HCLT,0.048%
AGL Energy Ltd,AGL,0.048%
Coloplast A/S,COLO.B,0.0479%
Hisamitsu Pharmaceutical Co Inc,4530,0.0479%
GEA Group AG,G1A,0.0478%
BDO Unibank Inc,BDO,0.0478%
CEZ as,CEZ,0.0478%
Imperial Oil Ltd,IMO,0.0477%
Hamamatsu Photonics KK,6965,0.0477%
China Development Financial Holding Corp,2883,0.0477%
Taishin Financial Holding Co Ltd,2887,0.0476%
Bureau Veritas SA,BVI,0.0475%
Shimizu Corp,1803,0.0474%
Whitbread PLC,WTB,0.0473%
Stockland Corporation Ltd,SGP,0.0472%
ANA Holdings Inc,9202,0.047%
Genting Singapore PLC,G13,0.047%
Thomson Reuters Corp,TRI,0.0469%
Burberry Group PLC,BRBY,0.0466%
Dexus,DXS,0.0466%
Vipshop Holdings Ltd,VIPS,0.0465%
RioCan Real Estate Investment Trust,REI.UN,0.0465%
OMV AG,OMV,0.0465%
Jardine Strategic Holdings Ltd,J37,0.0464%
M3 Inc,2413,0.0463%
Japan Airlines Co Ltd,9201,0.0463%
Emaar Properties PJSC,EMAAR,0.0463%
Nippon Express Co Ltd,9062,0.0463%
SK Telecom Co Ltd,SKM,0.0463%
Veolia Environnement SA,VIE,0.0462%
Samsonite International SA,1910,0.0462%
Iss A/S,ISS,0.0461%
Taiheiyo Cement Corp,5233,0.046%
Novozymes A/S,NZYM.B,0.046%
Orpea SA,ORP,0.046%
Elis SA,ELIS,0.0459%
Aurizon Holdings Ltd,AZJ,0.0459%
Chunghwa Telecom Co Ltd,CHT,0.0459%
Aalberts Industries NV,AALB,0.0459%
Kinnevik AB,KINV.B,0.0457%
Sartorius AG,SRT3,0.0456%
Wheelock and Co Ltd,20,0.0456%
Taiwan Mobile Co Ltd,3045,0.0456%
Fosun International Ltd,656,0.0456%
Bank VTB PAO,VTBR,0.0456%
Idemitsu Kosan Co Ltd,5019,0.0456%
Raia Drogasil SA,RADL3,0.0455%
voestalpine AG,VOE,0.0455%
Indiabulls Housing Finance Ltd,IBULHSGFIN,0.0455%
Neste Oyj,NESTE,0.0455%
Seek Ltd,SEK,0.0454%
Hannover Rueck SE,HNR1,0.0453%
Mr Price Group Ltd,MRP,0.0452%
Wharf Real Estate Investment Company Ltd,1997,0.0452%
Kasikornbank PCL,KBANK-R,0.0452%
Telstra Corporation Ltd,TLS,0.0451%
Nissin Foods Holdings Co Ltd,2897,0.0451%
JGC Corp,1963,0.0451%
Mondi PLC,MNDI,0.0451%
Tiger Brands Ltd,TBS,0.0451%
Partners Group Holding AG,PGHN,0.0448%
China Shenhua Energy Co Ltd,1088,0.0448%
Scor SE,SCR,0.0447%
Groep Brussel Lambert NV,GBLB,0.0447%
Rubis SCA,RUI,0.0447%
Getlink,GET,0.0447%
Tui AG,TUI,0.0447%
United Internet AG,UTDI,0.0447%
Caltex Australia Ltd,CTX,0.0446%
Kroton Educacional SA,KROT3,0.0445%
Hua Nan Financial Holdings Co Ltd,2880,0.0444%
Delta Electronics Inc,2308,0.0444%
Bharti Airtel Ltd,BHARTI,0.0443%
AAC Technologies Holdings Inc,2018,0.0443%
Klepierre SA,LI,0.0443%
GPT Group,GPT,0.0443%
Skanska AB,SKA.B,0.0441%
Enel Americas SA,ENIA,0.044%
Osram Licht AG,OSR,0.044%
China Citic Bank Corp Ltd,998,0.0439%
Bunzl plc,BNZL,0.0439%
Hang Lung Properties Ltd,101,0.0438%
Banco Santander-Chile,BSAC,0.0437%
Pegatron Corp,4938,0.0437%
Alumina Ltd,AWC,0.0437%
Fuji Electric Co Ltd,6504,0.0437%
Haitong Securities Co Ltd,6837,0.0436%
Brilliance China Automotive Holdings Ltd,1114,0.0436%
Tosoh Corp,4042,0.0434%
LendLease Group,LLC,0.0432%
Next PLC,NXT,0.0432%
Medibank Private Ltd,MPL,0.0432%
Mirvac Group,MGR,0.0432%
Exor NV,EXO,0.0432%
Yakult Honsha Co Ltd,2267,0.0432%
Minor International PCL,MINT,0.0431%
Challenger Ltd,CGF,0.0431%
James Hardie Industries PLC,JHX,0.0431%
SEB SA,SK,0.043%
Paddy Power Betfair PLC,PPB,0.0429%
Unione di Banche Italiane SpA,UBI,0.0429%
Oji Holdings Corp,3861,0.0426%
Land Securities Group PLC,LAND,0.0424%
CI Financial Corp,CIX,0.0424%
Alps Electric Co Ltd,6770,0.0424%
Sino Land Co Ltd,83,0.0422%
Svenska Cellulosa SCA AB,SCA.B,0.0422%
Samsung Life Insurance Co Ltd,032830,0.0422%
Ipsen SA,IPN,0.0422%
Wilmar International Ltd,F34,0.042%
Koito Manufacturing Co Ltd,7276,0.042%
Fortescue Metals Group Ltd,FMG,0.042%
Bandai Namco Holdings Inc,7832,0.0419%
China Communications Construction Co Ltd,1800,0.0419%
Banco de Chile,CHILE,0.0418%
Sage Group PLC,SGE,0.0418%
Gerdau SA,GGB,0.0417%
Embraer SA,ERJ,0.0416%
Hydro One Ltd,H,0.0415%
Haier Electronics Group Co Ltd,1169,0.0415%
Jyske Bank A/S,JYSK,0.0415%
SillaJen Inc,215600,0.0414%
Korea Zinc Inc,010130,0.0414%
Merlin Properties SOCIMI SA,MRL,0.0413%
Rmb Holdings Ltd,RMH,0.0411%
Nabtesco Corp,6268,0.0411%
Central Pattana PCL,CPN-F,0.0411%
Evonik Industries AG,EVK,0.041%
Randstad NV,RAND,0.041%
Sime Darby Plantation Bhd,SIMEPLT,0.041%
Chr Hansen Holding A/S,CHR,0.0408%
Bharat Petroleum Corporation Ltd,BPCL,0.0408%
Kansai Paint Co Ltd,4613,0.0407%
Faurecia SA,EO,0.0406%
Fortum Oyj,FORTUM,0.0406%
Banco Bpm SpA,BAMI,0.0402%
RSA Insurance Group PLC,RSA,0.0401%
Bank Negara Indonesia (Persero) Tbk PT,BBNI,0.04%
NTT Data Corp,9613,0.04%
Bankia SA,BKIA,0.04%
British Land Company PLC,BLND,0.0399%
Yokogawa Electric Corp,6841,0.0397%
LG Display Co Ltd,034220,0.0397%
Pearson PLC,PSON,0.0396%
People's Insurance Group of China Co Ltd,1339,0.0396%
Logitech International SA,LOGN,0.0395%
Kawasaki Heavy Industries Ltd,7012,0.0395%
Brother Industries Ltd,6448,0.0394%
Deutsche Lufthansa AG,LHA,0.0394%
Smiths Group PLC,SMIN,0.0392%
DCC PLC,DCC,0.0392%
Kyowa Hakko Kirin Co Ltd,4151,0.0391%
Boral Ltd,BLD,0.039%
Henderson Land Development Co Ltd,12,0.0388%
FinecoBank Banca Fineco SpA,FBK,0.0388%
Kyushu Railway Co,9142,0.0388%
Start Today Co Ltd,3092,0.0387%
SEGRO PLC,SGRO,0.0386%
Shinhan Financial Group Co Ltd,SHG,0.0386%
Orica Ltd,ORI,0.0386%
Temenos Group AG,TEMN,0.0384%
Lion Corp,4912,0.0384%
Johnson Matthey PLC,JMAT,0.0384%
Tabcorp Holdings Ltd,TAH,0.0383%
EDP Energias de Portugal SA,EDP,0.0383%
Wipro Ltd,WIT,0.0382%
Kingfisher PLC,KGF,0.0382%
NCSOFT Corp,036570,0.0382%
Banco Santander Brasil SA,SANB11,0.0381%
Straumann Holding AG,STMN,0.0379%
Nihon M&A Center Inc,2127,0.0378%
Empresas Copec SA,COPEC,0.0377%
Informa PLC,INF,0.0377%
Taylor Wimpey PLC,TW.,0.0375%
Mobil'nye Telesistemy PAO,MTSS,0.0374%
Endesa SA,ELE,0.0372%
China Taiping Insurance Holdings Co Ltd,966,0.037%
AK Alrosa PAO,ALRS,0.0368%
Philips Lighting NV,LIGHT,0.0368%
Toyota Industries Corp,6201,0.0368%
Samsung Biologics Co Ltd,207940,0.0367%
St. James's Place PLC,STJ,0.0367%
Samsung SDS Co Ltd,018260,0.0366%
Longfor Properties Co Ltd,960,0.0365%
Trend Micro Inc,4704,0.0365%
Rexel SA,RXL,0.0363%
Coal India Ltd,COAL,0.0363%
Cielo SA,CIEL3,0.0363%
Aeroports de Paris SA,ADP,0.0363%
Mitsubishi Motors Corp,7211,0.036%
Orsted A/S,ORSTED,0.036%
SES SA,SESG,0.0359%
Sociedad Quimica y Minera de Chile SA,SQM,0.0357%
Ricoh Co Ltd,7752,0.0356%
Yamada Denki Co Ltd,9831,0.0356%
E-Mart Inc,139480,0.0354%
Electricite de France SA,EDF,0.0353%
Indian Oil Corpn Ltd,IOCL,0.0352%
Sharp Corp,6753,0.035%
Croda International PLC,CRDA,0.035%
Rentokil Initial PLC,RTO,0.0349%
Computershare Ltd,CPU,0.0349%
S-Oil Corp,010950,0.0349%
Clariant AG,CLN,0.0347%
City Developments Ltd,C09,0.0345%
Tech Mahindra Ltd,TECHM,0.0342%
ITV PLC,ITV,0.0342%
MTR Corp Ltd,66,0.0342%
Ems Chemie Holding AG,EMSN,0.0341%
Lotte Chemical Corp,011170,0.034%
Kion Group AG,KGX,0.0338%
Fonciere des Regions SA,FDR,0.0338%
Seiko Epson Corp,6724,0.0337%
Randgold Resources Ltd,RRS,0.0337%
Barratt Developments PLC,BDEV,0.0336%
Electrolux AB,ELUX.B,0.0335%
CyberAgent Inc,4751,0.0334%
Asm Pacific Technology Ltd,522,0.0333%
Gecina SA,GFC,0.0332%
SBI Holdings Inc,8473,0.0332%
Gas Natural SDG SA,GAS,0.0331%
Don Quijote Holdings Co Ltd,7532,0.033%
Leonardo SpA,LDO,0.0328%
MOL Plc,MOL,0.0328%
Royal Mail PLC,RMG,0.0327%
Daifuku Co Ltd,6383,0.0327%
Micro Focus International PLC,MCRO,0.0326%
DS Smith PLC,SMDS,0.0319%
Rakuten Inc,4755,0.0316%
Nomura Research Institute Ltd,4307,0.0315%
United Utilities Group PLC,UU.,0.0315%
Bharti Infratel Ltd,BHIN,0.0314%
Ingenico Group SA,ING,0.0313%
Berkeley Group Holdings PLC,BKG,0.0313%
WM Morrison Supermarkets PLC,MRW,0.0313%
Kakao Corp,035720,0.0312%
Konami Holdings Corp,9766,0.0307%
TOTO Ltd,5332,0.0307%
Direct Line Insurance Group PLC,DLG,0.0305%
Renesas Electronics Corp,6723,0.0304%
BlackBerry Ltd,BB,0.0301%
Iliad SA,ILD,0.03%
Eurofins Scientific SE,ERF,0.0299%
Weir Group PLC,WEIR,0.0298%
J Sainsbury PLC,SBRY,0.0298%
BRF SA,BRFS,0.0298%
LARGAN Precision Co Ltd,3008,0.0296%
Sumco Corp,3436,0.0295%
China Vanke Co Ltd,2202,0.0295%
Persol Holdings Co Ltd,2181,0.0293%
Hyundai Heavy Industries Co Ltd,009540,0.0293%
Delivery Hero AG,DHER,0.0292%
Suez SA,SEV,0.029%
Wynn Macau Ltd,1128,0.0289%
Hargreaves Lansdown PLC,HL.,0.0289%
Coca Cola HBC AG,CCH,0.0289%
Altice NV,ATC,0.0288%
Severn Trent PLC,SVT,0.0287%
Mitsubishi Gas Chemical Co Inc,4182,0.0286%
Halma PLC,HLMA,0.0284%
New China Life Insurance Co Ltd,1336,0.0282%
Marks and Spencer Group PLC,MKS,0.0281%
Just Eat PLC,JE.,0.0278%
Raiffeisen Bank International AG,RBI,0.0271%
Venture Corporation Ltd,V03,0.0267%
Hammerson PLC,HMSO,0.0264%
Spirax-Sarco Engineering PLC,SPX,0.026%
Zalando SE,ZAL,0.0259%
Gemalto NV,GTO,0.0256%
Swisscom AG,SCMN,0.0254%
Hiscox Ltd,HSX,0.0253%
Telus Corp,T,0.0251%
Rightmove PLC,RMV,0.0251%
G4S PLC,GFS,0.0249%
Bellway PLC,BWY,0.0249%
Innogy SE,IGY,0.0248%
Formosa Petrochemical Corp,6505,0.0246%
Admiral Group PLC,ADM,0.0243%
CK Infrastructure Holdings Ltd,1038,0.0242%
Natixis SA,KN,0.024%
Fibria Celulose SA,FIBR3,0.0239%
John Wood Group PLC,WG.,0.0234%
JSR Corp,4185,0.0232%
William Demant Holding A/S,WDH,0.0232%
Jeronimo Martins SGPS SA,JMT,0.0229%
Investec PLC,INVP,0.0228%
Krung Thai Bank PCL,KTB-F,0.0227%
Schroders PLC,SDR,0.0226%
Meggitt PLC,MGGT,0.0224%
Guangzhou Automobile Group Co Ltd,2238,0.0222%
easyJet plc,EZJ,0.0218%
Power Financial Corp,PWF,0.0215%
Grupo Aval Acciones y Valores SA,PFAVAL,0.0211%
Byd Co Ltd,1211,0.021%
Wharf Holdings Ltd,4,0.0209%
THK Co Ltd,6481,0.0208%
Showa Denko KK,4004,0.0208%
Antofagasta PLC,ANTO,0.0206%
Auto Trader Group PLC,AUTO,0.0205%
Habib Bank Ltd,HBL,0.0202%
Cash Component,CASH,0.0199%
B&M European Value Retail SA,BME,0.0198%
Yahoo Japan Corp,4689,0.0195%
Travis Perkins PLC,TPK,0.0195%
RPC Group PLC,RPC,0.0194%
Celltrion HealthCare Co Ltd,091990,0.0193%
Derwent London PLC,DLN,0.0191%
Inchcape PLC,INCH,0.0186%
IMI PLC,IMI,0.0184%
Howden Joinery Group PLC,HWDN,0.0183%
Nexon Co Ltd,3659,0.0183%
BCE Inc,BCE,0.0182%
NMC Health PLC,NMC,0.018%
ConvaTec Group PLC,CTEC,0.018%
Pennon Group PLC,PNN,0.0176%
Hikma Pharmaceuticals PLC,HIK,0.0175%
Cobham PLC,COB,0.0174%
Tate & Lyle PLC,TATE,0.0168%
CYBG PLC,CYBG,0.0166%
Mediclinic International PLC,MDC,0.0163%
Merlin Entertainments PLC,MERL,0.0161%
Krung Thai Bank PCL,KTB,0.0157%
William Hill PLC,WMH,0.015%
Fresnillo PLC,FRES,0.0144%
Korea Electric Power Corp,KEP,0.0143%
EVRAZ plc,EVR,0.014%
Kaz Minerals PLC,KAZ,0.0133%
Ashmore Group PLC,ASHM,0.0128%
Capital & Counties Properties PLC,CAPC,0.0124%
Dixons Carphone PLC,DC.,0.0123%
Babcock International Group PLC,BAB,0.0112%
Inmarsat PLC,ISAT,0.0109%
Intu Properties PLC,INTU,0.0105%
Magnit PAO,MGNT,0.0082%
Capita PLC,CPI,0.0079%
Grupo Aval Acciones y Valores SA,AVAL,0.0069%
Petroleo Brasileiro SA Petrobras,PBR,0.0042%
Tenaris SA,TS,0.0005%
KT Corp,KT,0.0001%
