EFA: iShares MSCI EAFE ETF
Inception Date: 2001-08-14
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	77993441
Shares Outstanding: 1104000000
Expense Ratio: 0.32%
Tracks This Index: MSCI EAFE Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/EFA


Holding,Symbol,Weighting
Nippon Building Fund Inc,8951,0.039%
Zalando SE,ZAL,0.0389%
International Consolidated Airlines Group SA,IAGe,0.0389%
Nexon Co Ltd,3659,0.0389%
Kuraray Co Ltd,3405,0.0388%
Kose Corp,4922,0.0387%
SES SA,SESG,0.0386%
Iss A/S,ISS,0.0385%
Boral Ltd,BLD,0.0383%
Don Quijote Holdings Co Ltd,7532,0.0382%
Nippon Paint Holdings Co Ltd,4612,0.0379%
Admiral Group PLC,ADM,0.0379%
Disco Corp,6146,0.0376%
Start Today Co Ltd,3092,0.0373%
Tohoku Electric Power Co Inc,9506,0.0373%
Nikon Corp,7731,0.0372%
K&S AG,SDF,0.037%
Orica Ltd,ORI,0.0369%
Fortescue Metals Group Ltd,FMG,0.0369%
Hamamatsu Photonics KK,6965,0.0368%
G4S PLC,GFS,0.0367%
Japan Real Estate Investment Corp,8952,0.0366%
LIXIL Group Corp,5938,0.0366%
Nomura Research Institute Ltd,4307,0.0364%
AP Moeller - Maersk A/S,MAERSK.A,0.0358%
Chiba Bank Ltd,8331,0.0358%
Nippon Express Co Ltd,9062,0.0358%
Tobu Railway Co Ltd,9001,0.0358%
Shizuoka Bank Ltd,8355,0.0356%
Bankia SA,BKIA,0.0356%
Genting Singapore PLC,G13,0.0356%
Lundin Petroleum AB,LUPE,0.0353%
John Wood Group PLC,WG.,0.0352%
Clariant AG,CLN,0.0352%
Kyowa Hakko Kirin Co Ltd,4151,0.0352%
Japan Post Bank Co Ltd,7182,0.0352%
Wheelock and Co Ltd,20,0.0351%
Yahoo Japan Corp,4689,0.0351%
Poste Italiane SpA,PST,0.035%
Dai Nippon Printing Co Ltd,7912,0.035%
NSK Ltd,6471,0.0348%
JGC Corp,1963,0.0348%
Seiko Epson Corp,6724,0.0347%
Suez SA,SEV,0.0347%
Investec PLC,INVP,0.0346%
Altice NV,ATC,0.0345%
Antofagasta PLC,ANTO,0.0345%
Amundi SA,AMUN,0.0345%
Kyushu Electric Power Co Inc,9508,0.0344%
