IEFA: iShares Core MSCI EAFE ETF
Inception Date: 2012-10-18
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	58547655
Shares Outstanding: 880000000
Expense Ratio: 0.08%
Tracks This Index: MSCI EAFE Investable Market Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/IEFA


Holding,Symbol,Weighting
Strauss Group Ltd,STRS,0.0062%
Tokyo Steel Manufacturing Co Ltd,5423,0.0062%
ALM. Brand A/S,ALMB,0.0061%
Tarkett SA,TKTT,0.0061%
OVS SpA,OVS,0.0061%
Emmi AG,EMMN,0.0061%
Mitie Group PLC,MTO,0.0061%
Toshiba Machine Co Ltd,6104,0.0061%
United Engineers Ltd,U04,0.0061%
Chip Eng Seng Corporation Ltd,C29,0.0061%
Patrizia Immobilien AG,PAT,0.0061%
Universal Entertainment Corp,6425,0.0061%
Stagecoach Group PLC,SGC,0.0061%
Cafe De Coral Holdings Ltd,CFCGF,0.0061%
Mirait Holdings Corp,1417,0.0061%
Mani Inc,7730,0.0061%
EI Towers SpA,EIT,0.006%
SGL Carbon SE,SGL,0.006%
Vitrolife AB,VITR,0.006%
Borr Drilling Ltd,BDRILL,0.006%
Maxell Holdings Ltd,6810,0.006%
Musashi Seimitsu Industry Co Ltd,7220,0.006%
Tokyu Construction Co Ltd,1720,0.006%
mobilezone ag,MOZN,0.006%
Starhill Global Real Estate Investment Trust,P40U,0.006%
Genfit SA,GNFT,0.006%
Tokyo Broadcasting System Holdings Inc,9401,0.006%
Maruwa Co Ltd,5344,0.006%
Takeuchi Mfg Co Ltd,6432,0.006%
Senko Group Holdings Co Ltd,9069,0.006%
Kiwi Property Group Ltd,KPG,0.006%
Pacific Basin Shipping Ltd,2343,0.006%
Technopolis Oyj,TPS1V,0.006%
GungHo Online Entertainment Inc,3765,0.006%
Airport City Ltd,ARPT,0.006%
Taiyo Yuden Co Ltd,TYOYF,0.006%
Bank of East Asia Ltd,BKEAF,0.006%
Hitachi Metals Ltd,HMTLF,0.006%
Freeman FinTech Corporation Ltd,279,0.006%
Onward Holdings Co Ltd,8016,0.006%
V Technology Co Ltd,7717,0.0059%
D'Ieteren SA,DIE,0.0059%
Rieter Holding AG,RIEN,0.0059%
McCarthy & Stone PLC,MCS,0.0059%
NHK Spring Co Ltd,NHKSF,0.0059%
Valor Holdings Co Ltd,9956,0.0059%
Aveo Group,AOG,0.0059%
Zenrin Co Ltd,9474,0.0059%
Derichebourg SA,DBG,0.0059%
Western Areas Ltd,WSA,0.0059%
Daishi Bank Ltd,8324,0.0059%
Kyorin Holdings Inc,4569,0.0059%
Hazama Ando Corp,1719,0.0059%
Bavarian Nordic A/S,BAVA,0.0059%
Autoneum Holding AG,AUTN,0.0059%
Oil Refineries Ltd,ORL,0.0059%
Per Aarsleff Holding A/S,PAAL.B,0.0059%
Toshiba Tec Corp,6588,0.0059%
Bega Cheese Ltd,BGA,0.0058%
Seiren Co Ltd,3569,0.0058%
Fujitsu General Ltd,6755,0.0058%
International Personal Finance PLC,IPF,0.0058%
Japan Rental Housing Investments Inc,8986,0.0058%
Prima Meat Packers Ltd,2281,0.0058%
Pets at Home Group PLC,PETS,0.0058%
Senshu Ikeda Holdings Inc,8714,0.0058%
CVS Group PLC,CVSG,0.0058%
Tod's SpA,TOD,0.0058%
Seiko Holdings Corp,8050,0.0058%
Yaoko Co Ltd,8279,0.0058%
Mochida Pharmaceutical Co Ltd,4534,0.0058%
PZ Cussons PLC,PZC,0.0057%
Takasago Thermal Engineering Co Ltd,1969,0.0057%
United Arrows Ltd,7606,0.0057%
Sekisui House Ltd,SKHSF,0.0057%
NSI NV,NSI,0.0057%
Aannemingsmaatschappij Cfe NV,CFEB,0.0057%
Keihin Corp,7251,0.0057%
Gazit Globe Ltd,GZT,0.0057%
Mayne Pharma Group Ltd,MYX,0.0057%
Almirall SA,ALM,0.0057%
Kotobuki Spirits Co Ltd,2222,0.0057%
DBV Technologies SA,DBV,0.0057%
Casio Computer Co Ltd,CSIOF,0.0057%
Econocom Group SE,ECONB,0.0057%
Alpine Electronics Inc,AELEF,0.0057%
MCUBS MidCity Investment Corp,3227,0.0056%
Okasan Securities Group Inc,8609,0.0056%
Paramount Bed Holdings Co Ltd,7817,0.0056%
Banca Piccolo Credito Valtellinese SpA,CVAL,0.0056%
Okinawa Electric Power Co Inc,9511,0.0056%
Bobst Group SA,BOBNN,0.0056%
John Menzies PLC,MNZS,0.0056%
Sixt SE,SIX3,0.0056%
Vedanta Resources PLC,VED,0.0056%
Invesco Office J-Reit Inc,3298,0.0056%
Banca IFIS SpA,IF,0.0056%
Hogy Medical Co Ltd,HGYMF,0.0056%
Ichigo Office REIT Investment Corp,8975,0.0056%
De La Rue PLC,DLAR,0.0056%
Cairn Homes PLC,C5H,0.0056%
Renewi PLC,RWI,0.0056%
Protector Forsikring ASA,PROTCT,0.0056%
Hong Kong and China Gas Co Ltd,HOKCF,0.0055%
New World Development Co Ltd,NDVLF,0.0055%
Cloetta AB,CLA.B,0.0055%
Gocompare.Com Group PLC,GOCO,0.0055%
Frasers Commercial Trust,ND8U,0.0055%
Mitchells & Butlers PLC,MAB,0.0055%
Tocalo Co Ltd,3433,0.0055%
Banca Monte dei Paschi di Siena SpA,BMPS,0.0055%
Mycronic AB (publ),MYCR,0.0055%
Meyer Burger Technology AG,MBTN,0.0055%
Daio Paper Corp,3880,0.0055%
Kabu.com Securities Co Ltd,8703,0.0055%
Ryosan Co Ltd,8140,0.0055%
Nissha Co Ltd,7915,0.0055%
Sino Land Co Ltd,SNLAF,0.0055%
Central Glass Co Ltd,4044,0.0055%
Dunelm Group PLC,DNLM,0.0054%
Kiyo Bank Ltd,8370,0.0054%
Scandinavian Tobacco Group A/S,STG,0.0054%
DOUTOR NICHIRES Holdings Co Ltd,3087,0.0054%
Daiseki Co Ltd,DSKIF,0.0054%
Hosiden Corp,HOIEF,0.0054%
Hokkaido Electric Power Co Inc,9509,0.0054%
Kissei Pharmaceutical Co Ltd,4547,0.0054%
Ituran Location and Control Ltd,ITRN,0.0054%
RDI Reit PLC,RDI,0.0054%
Cewe Stiftung & Co KGaA,CWC,0.0054%
RIB Software SE,RIB,0.0054%
Koei Tecmo Holdings Co Ltd,3635,0.0054%
Takuma Co Ltd,6013,0.0054%
Television Francaise 1 SA,TFI,0.0054%
ShinMaywa Industries Ltd,7224,0.0054%
Ferrexpo PLC,FXPO,0.0054%
Daiwa House Industry Co Ltd,DWAHF,0.0054%
Totetsu Kogyo Co Ltd,1835,0.0053%
Keiyo Bank Ltd,8544,0.0053%
Daihen Corp,6622,0.0053%
Royal Holdings Co Ltd,8179,0.0053%
Tomy Co Ltd,7867,0.0053%
Bonduelle SAS,BON,0.0053%
TORIDOLL Holdings Corp,3397,0.0053%
Tox Free Solutions Ltd,TOX,0.0053%
Hastings Group Holdings PLC,HSTG,0.0053%
Restaurant Group PLC,RTN,0.0053%
Grammer AG,GMM,0.0053%
Edion Corp,2730,0.0053%
Tubacex SA,TUB,0.0053%
Round One Corp,RNDOF,0.0053%
Fagron NV,FAGR,0.0053%
Vectura Group PLC,VEC,0.0053%
Nobia AB,NOBI,0.0053%
Nichi-Iko Pharmaceutical Co Ltd,4541,0.0053%
Nippon Steel & Sumikin Bussan Corp,9810,0.0053%
HKBN Ltd,1310,0.0053%
CapitaLand Retail China Trust,AU8U,0.0053%
Northgate PLC,NTG,0.0053%
Deutsche Beteiligungs AG,DBAN,0.0053%
Konica Minolta Inc,KNCAF,0.0053%
Dip Corp,2379,0.0052%
Aeon Delight Co Ltd,9787,0.0052%
Mos Food Services Inc,8153,0.0052%
Kato Sangyo Co Ltd,9869,0.0052%
Fujitec Co Ltd,6406,0.0052%
Oxford Instruments PLC,OXIG,0.0052%
Bertrandt AG,BDT,0.0052%
Sanken Electric Co Ltd,6707,0.0052%
Kohnan Shoji Co Ltd,7516,0.0052%
Champion Real Estate Investment Trust,2778,0.0052%
Mitsubishi Electric Corp,MIELF,0.0052%
Kusuri No Aoki Holdings Co Ltd,3549,0.0052%
Citycon Oyj,CTY1S,0.0052%
Nissin Kogyo Co Ltd,7230,0.0052%
StarHub Ltd,CC3,0.0051%
Sanoma Oyj,SAA1V,0.0051%
DFS Furniture PLC,DFS,0.0051%
Scandic Hotels Group AB,SHOT,0.0051%
EFG International AG,EFGN,0.0051%
Meitec Corp,MEITF,0.0051%
Japan Tobacco Inc,JAPAF,0.0051%
Mitsui Sugar Co Ltd,2109,0.0051%
Nanto Bank Ltd,8367,0.0051%
IBJ Leasing Co Ltd,8425,0.0051%
Navitas Ltd,NVT,0.0051%
Meidensha Corp,6508,0.0051%
Altri SGPS SA,ALTR,0.0051%
Borussia Dortmund GmbH & Co KGaA,BVB,0.0051%
DTS Corp,9682,0.0051%
OUE Hospitality Trust,SK7,0.0051%
Token Corp,1766,0.0051%
Nippon Sheet Glass Co Ltd,NPSGF,0.005%
Toei Co Ltd,9605,0.005%
IDEC Corp,6652,0.005%
Southern Cross Media Group Ltd,SXL,0.005%
Misumi Group Inc,MSUXF,0.005%
Showa Shell Sekiyu KK,SWSKF,0.005%
North Pacific Bank Ltd,8524,0.005%
Hirata Corp,6258,0.005%
Redde PLC,REDD,0.005%
JVC Kenwood Corp,6632,0.005%
Hansteen Holdings PLC,HSTN,0.005%
DaikyoNishikawa Corp,4246,0.005%
SIIX Corp,7613,0.005%
Orange Belgium SA,OBEL,0.005%
Nisshin OilliO Group Ltd,2602,0.0049%
BinckBank NV,BINCK,0.0049%
Caverion Oyj,CAV1V,0.0049%
Hermes International SCA,HESAF,0.0049%
Tokyotokeiba Co Ltd,9672,0.0049%
Credito Emiliano SpA,CE,0.0049%
Ramirent Oyj,RMR1V,0.0049%
Virtus Health Ltd,VRT,0.0049%
Betsson AB,BETS.B,0.0049%
Joyful Honda Co Ltd,3191,0.0049%
Nordex SE,NDX1,0.0048%
Genesis Energy Ltd,GNE,0.0048%
United Laboratories International Holdings Ltd,3933,0.0048%
Juroku Bank Ltd,8356,0.0048%
ESR FUNDS MANAGEMENT (S) LIMITED,J91U,0.0048%
NKT A/S,NKT,0.0048%
Sigma Healthcare Ltd,SIG,0.0048%
Sato Holdings Corp,6287,0.0048%
Nomura Co Ltd,9716,0.0048%
Komeri Co Ltd,8218,0.0048%
Stanley Electric Co Ltd,STAEF,0.0048%
Daiwabo Holdings Co Ltd,3107,0.0048%
Aida Engineering Ltd,6118,0.0048%
Television Broadcasts Ltd,511,0.0048%
Syrah Resources Ltd,SYR,0.0048%
DIC Asset AG,DIC,0.0048%
Nyrstar NV,NYR,0.0048%
Yamazen Corp,8051,0.0048%
Obic Business Consultants Co Ltd,4733,0.0048%
Obara Group Inc,6877,0.0048%
Agfa Gevaert NV,AGFB,0.0047%
Ophir Energy PLC,OPHR,0.0047%
Sa Sa International Holdings Ltd,178,0.0047%
United Super Markets Holdings Inc,3222,0.0047%
Ratos AB,RATO.B,0.0047%
Mitsubishi Pencil Co Ltd,7976,0.0047%
Japan Securities Finance Co Ltd,8511,0.0047%
GWA Group Ltd,GWA,0.0047%
Furukawa Co Ltd,5715,0.0047%
Nippon Soda Co Ltd,4041,0.0047%
Yamato Kogyo Co Ltd,YMTKF,0.0047%
Starts Corp Inc,8850,0.0047%
Jins Inc.,3046,0.0047%
NGK Spark Plug Co Ltd,NGKSF,0.0047%
Shufersal Ltd,SAE,0.0047%
Boiron SA,BOI,0.0047%
ALK-Abello A/S,ALK.B,0.0047%
Asian Pay Television Trust,S7OU,0.0047%
Bilia AB,BILI.A,0.0047%
Hochschild Mining PLC,HOC,0.0047%
Lippo Malls Indonesia Retail Trust,D5IU,0.0046%
G8 Education Ltd,GEM,0.0046%
EnQuest PLC,ENQ,0.0046%
Sumitomo Rubber Industries Ltd,SMTUF,0.0046%
Virbac SA,VIRP,0.0046%
ABC Arbitrage SA,ABCA,0.0046%
Wing Tai Holdings Ltd,W05,0.0046%
Monex Group Inc,8698,0.0046%
Takkt AG,TTK,0.0046%
Hokuetsu Kishu Paper Co Ltd,3865,0.0046%
Kikkoman Corp,KIKOF,0.0046%
Super Retail Group Ltd,SUL,0.0046%
Giordano International Ltd,709,0.0046%
Amada Holdings Co Ltd,AMDLF,0.0046%
Klovern AB,KLOV.B,0.0046%
ITE Group PLC,ITE,0.0046%
Diebold Nixdorf AG,WIN,0.0046%
Melisron Ltd,MLSR,0.0046%
Canon Marketing Japan Inc,CAMJF,0.0045%
UACJ Corp,5741,0.0045%
Great Eagle Holdings Ltd,GEAHF,0.0045%
Heiwado Co Ltd,8276,0.0045%
Heiwa Real Estate Co Ltd,8803,0.0045%
Lisi SA,FII,0.0045%
FFP SA,FFP,0.0045%
Hamburger Hafen und Logistik AG,HHFA,0.0045%
Sumitomo Mitsui Construction Co Ltd,1821,0.0045%
Biogaia AB,BIOG.B,0.0045%
Automotive Holdings Group Ltd,AHG,0.0045%
Israel Corporation Ltd,ILCO,0.0045%
Hutchison Telecommunications Hong Kong Holdings Ltd,215,0.0045%
Nippon Flour Mills Co Ltd,2001,0.0045%
Futaba Corp,FUBAF,0.0045%
Askul Corp,2678,0.0045%
Menicon Co Ltd,7780,0.0045%
TPR Co Ltd,6463,0.0045%
Ohsho Food Service Corp,9936,0.0045%
Flow Traders NV,FLOW,0.0044%
Star Micronics Co Ltd,7718,0.0044%
Resolute Mining Ltd,RSG,0.0044%
Gree Inc,3632,0.0044%
Create SD Holdings Co Ltd,3148,0.0044%
Obrascon Huarte Lain SA,OHL,0.0044%
Hokkoku Bank Ltd,8363,0.0044%
Saizeriya Co Ltd,7581,0.0044%
Precinct Properties New Zealand Ltd,PCT,0.0044%
NEC Networks & System Integration Corp,1973,0.0044%
Ringer Hut Co Ltd,8200,0.0044%
Nisshin Steel Co Ltd,5413,0.0044%
Japan Petroleum Exploration Co Ltd,1662,0.0044%
APN Outdoor Group Ltd,APO,0.0044%
Komori Corp,KMRCF,0.0043%
BML Inc,4694,0.0043%
Ichibanya Co Ltd,7630,0.0043%
Press Kogyo Co Ltd,7246,0.0043%
Helical PLC,HLCL,0.0043%
Advantest Corp,ADTTF,0.0043%
Ardent Leisure Group,AAD,0.0043%
Hoist Finance AB (publ),HOFI,0.0043%
Piolax Inc,5988,0.0043%
Goodman Property Trust,GMT,0.0043%
Japan Aviation Electronics Industry Ltd,JPAVF,0.0043%
Earth Chemical Co Ltd,4985,0.0043%
Macnica Fuji Electronics Holdings Inc,3132,0.0043%
Origin Enterprises PLC,OIZ,0.0043%
Far East Consortium International Ltd,35,0.0043%
Nichicon Corp,6996,0.0042%
Hypoport AG,HYQ,0.0042%
Arjo AB (publ),ARJO.B,0.0042%
VZ Holding AG,VZN,0.0042%
Kitz Corp,6498,0.0042%
Piaggio & C SpA,PIA,0.0042%
Kintetsu World Express Inc,9375,0.0042%
Flexigroup Ltd,FXL,0.0042%
Sumitomo Mitsui Financial Group Inc,SMFNF,0.0042%
Salini Impregilo SpA,SAL,0.0042%
Yamaha Motor Co Ltd,YAMHF,0.0042%
transcosmos Inc,TRCLF,0.0042%
Noritake Co Ltd,5331,0.0042%
Brunel International NV,BRNL,0.0042%
Musashino Bank Ltd,8336,0.0041%
Hamamatsu Photonics KK,HPHTF,0.0041%
T-Gaia Corp,3738,0.0041%
Technicolor SA,TCH,0.0041%
Pepper Food Service Co Ltd,3053,0.0041%
Nikkiso Co Ltd,6376,0.0041%
M1 Ltd,B2F,0.0041%
Seikagaku Corp,SKUNF,0.0041%
AO World PLC,AO.,0.0041%
Soilbuild Business Space REIT,SV3U,0.0041%
Tachi-S Co Ltd,TCISF,0.0041%
Zehnder Group AG,ZEHN,0.0041%
Lynas Corporation Ltd,LYC,0.0041%
Hitachi Zosen Corp,7004,0.0041%
Avex Inc,7860,0.004%
Accell Group NV,ACCEL,0.004%
Kisoji Co Ltd,8160,0.004%
Unizo Holdings Co Ltd,3258,0.004%
Nishimatsuya Chain Co Ltd,7545,0.004%
Itochu Corp,ITOCF,0.004%
MegaChips Corp,6875,0.004%
STRATEC Biomedical AG,SBS,0.004%
Lindab International AB,LIAB,0.004%
Shinko Electric Industries Co Ltd,6967,0.004%
Evs Broadcast Equipment SA,EVS,0.004%
Nitto Boseki Co Ltd,3110,0.0039%
Internet Initiative Japan Inc,3774,0.0039%
Asahi Diamond Industrial Co Ltd,6140,0.0039%
Tokyo TY Financial Group Inc,7173,0.0039%
Tohoku Electric Power Co Inc,TEPCF,0.0039%
CTT Correios de Portugal SA,CTT,0.0039%
JACCS Co Ltd,8584,0.0039%
Kadokawa Dwango Corp,9468,0.0038%
Intershop Holding AG,ISN,0.0038%
Accordia Golf Trust,ADQU,0.0038%
First Resources Ltd,EB5,0.0038%
Kerry Logistics Network Ltd,636,0.0038%
Inwido AB (publ),INWI,0.0038%
Nissan Shatai Co Ltd,7222,0.0038%
Ricoh Leasing Co Ltd,8566,0.0038%
MLP SE,MLP,0.0038%
Vossloh AG,VOS,0.0038%
Draegerwerk AG & Co KGaA,DRW3,0.0038%
Yokohama Reito Co Ltd,2874,0.0038%
EPS Holdings Inc,4282,0.0038%
Toho Zinc Co Ltd,5707,0.0038%
Fuji Kyuko Co Ltd,9010,0.0037%
Majestic Wine PLC,WINE,0.0037%
Relia Inc,4708,0.0037%
Petra Diamonds Ltd,PDL,0.0037%
Istyle Inc,3660,0.0037%
Asics Corp,ASCCF,0.0037%
Frontline Ltd,FRO,0.0037%
Ricoh Co Ltd,RICOF,0.0036%
Asahi Holdings Inc,5857,0.0036%
Iino Kaiun Kaisha Ltd,9119,0.0036%
Kudelski SA,KUD,0.0036%
Matas A/S,MATAS,0.0036%
Pioneer Corp,6773,0.0036%
Elringklinger AG,ZIL2,0.0036%
TOTO Ltd,TOTDF,0.0036%
SKY Network Television Ltd,SKT,0.0036%
Canon Electronics Inc,7739,0.0036%
Metlifecare Ltd,MET,0.0036%
Kurabo Industries Ltd,3106,0.0036%
Nippon Signal Co Ltd,6741,0.0035%
Mitsubishi Estate Co Ltd,MITEF,0.0035%
Nippon Seiki Co Ltd,7287,0.0035%
Mitsubishi Gas Chemical Co Inc,MBGCF,0.0035%
Ya-Man Ltd,6630,0.0035%
Kansai Electric Power Co Inc,KAEPF,0.0035%
Broadleaf Co Ltd,3673,0.0035%
Credit Saison Co Ltd,CSASF,0.0034%
SKY Perfect JSAT Holdings Inc,9412,0.0034%
Greencross Ltd,GXL,0.0034%
Dampskibsselskabet Norden A/S,DNORD,0.0034%
Taikisha Ltd,TKIAF,0.0034%
Ypsomed Holding AG,YPSN,0.0034%
Ryoyo Electro Corp,8068,0.0034%
Rami Levi Chain Stores Hashikma Marketing 2006 Ltd,RMLI,0.0034%
Tamron Co Ltd,7740,0.0034%
Nippon Thompson Co Ltd,6480,0.0034%
Hyakugo Bank Ltd,8368,0.0034%
Geo Holdings Corp,2681,0.0034%
CIR Compagnie Industriali Riunite SpA,CIR,0.0033%
Okamoto Industries Inc,5122,0.0033%
Danieli & C Officine Meccaniche SpA,DANR,0.0033%
Byggmax Group AB,BMAX,0.0033%
Nissin Electric Co Ltd,6641,0.0033%
Delek Group Ltd,DLEKG,0.0033%
HT&E Ltd,HT1,0.0033%
Kanto Denka Kogyo Co Ltd,4047,0.0033%
Clal Insurance Enterprises Holdings Ltd,CLIS,0.0033%
Pacific Textiles Holdings Ltd,1382,0.0033%
Japara Healthcare Ltd,JHC,0.0033%
Leonteq AG,LEON,0.0033%
Tomony Holdings Inc,8600,0.0033%
Yamada Denki Co Ltd,YMDAF,0.0032%
Oiles Corp,6282,0.0032%
J Trust Co Ltd,8508,0.0032%
LIFULL Co Ltd,2120,0.0032%
Mitsuba Corp,7280,0.0032%
Debenhams PLC,DEB,0.0032%
TSI Holdings Co Ltd,3608,0.0032%
Shun Tak Holdings Ltd,SHTGF,0.0032%
Toppan Forms Co Ltd,7862,0.0032%
Lookers PLC,LOOK,0.0032%
TV Asahi Holdings Corp,9409,0.0032%
Innate Pharma SA,IPH,0.0032%
Odakyu Electric Railway Co Ltd,ODERF,0.0032%
Cawachi Ltd,2664,0.0032%
Australian Pharmaceutical Industries Ltd,API,0.0032%
Matsuya Co Ltd,8237,0.0032%
Xebio Holdings Co Ltd,8281,0.0032%
Inabata & Co Ltd,8098,0.0031%
Hyakujushi Bank Ltd,8386,0.0031%
Sankyo Tateyama Inc,5932,0.0031%
Prosperity Real Estate Investment Trust,808,0.0031%
Premier Foods PLC,PFD,0.0031%
Caesarstone Ltd,CSTE,0.0031%
Bank of Okinawa Ltd,8397,0.0031%
W-Scope Corp,6619,0.0031%
Kumiai Chemical Industry Co Ltd,4996,0.0031%
First Real Estate Investment Trust,AW9U,0.0031%
Genworth Mortgage Insurance Australia Ltd,GMA,0.0031%
Partner Communications Company Ltd,PTNR,0.0031%
Raito Kogyo Co Ltd,1926,0.0031%
Toa Corp,1885,0.0031%
Adva Optical Networking SE,ADV,0.003%
Japan Display Inc,6740,0.003%
Noritz Corp,NRTZF,0.003%
Unitika Ltd,3103,0.003%
Clas Ohlson AB,CLAS.B,0.003%
IDOM Inc,7599,0.003%
Technogym SpA,TGYM,0.003%
Migdal Insurance and Financial Holdings Ltd,MGDL,0.003%
Geox SpA,GEO,0.003%
Sanyo Special Steel Co Ltd,5481,0.003%
Foster Electric Co Ltd,6794,0.003%
N Brown Group PLC,BWNG,0.003%
Pacific Metals Co Ltd,5541,0.003%
Hokuto Corp,1379,0.0029%
Aoki Holdings Inc,8214,0.0029%
Sabana Shariah Compliant Industrial Real Estate Investment Trust,M1GU,0.0029%
Hyakugo Bank Ltd,HYKUF,0.0029%
Sumitomo Dainippon Pharma Co Ltd,DNPUF,0.0029%
Mitsui Soko Holdings Co Ltd,9302,0.0029%
Seino Holdings Co Ltd,SEOTF,0.0029%
Argosy Property Ltd,ARG,0.0029%
Topy Industries Ltd,7231,0.0029%
Oriola Oyj,OKDBV,0.0029%
SLM Solutions Group AG,AM3D,0.0029%
Aichi Steel Corp,5482,0.0029%
Danieli & C Officine Meccaniche SpA,DAN,0.0029%
BW LPG Ltd,BWLPG,0.0028%
Schmolz & Bickenbach AG,STLN,0.0028%
Daibiru Corp,8806,0.0028%
Tochigi Bank Ltd,8550,0.0028%
Adastria Co Ltd,2685,0.0028%
DO & CO AG,DOC,0.0028%
Sharp Corp,SHCAF,0.0028%
Sintokogio Ltd,6339,0.0028%
Pack Corp,3950,0.0028%
Yondoshi Holdings Inc,8008,0.0028%
Australian Agricultural Company Ltd,AAC,0.0028%
BayWa AG,BYW6,0.0028%
Kyokuto Kaihatsu Kogyo Co Ltd,7226,0.0028%
Toho Bank Ltd,8346,0.0028%
Takara Leben Co Ltd,8897,0.0028%
Morita Holdings Corp,6455,0.0027%
Toyo Tanso Co Ltd,5310,0.0027%
Yuasa Trading Co Ltd,8074,0.0027%
Tekken Corp,1815,0.0027%
Rallye SA,RAL,0.0027%
Goldcrest Co Ltd,CDCTF,0.0027%
Starbreeze AB,STAR.B,0.0027%
Sanden Holdings Corp,6444,0.0027%
Ishihara Sangyo Kaisha Ltd,4028,0.0027%
JSP Corp,7942,0.0027%
Fujimi Inc,5384,0.0027%
Asaleo Care Ltd,AHY,0.0027%
Cellcom Israel Ltd,CEL,0.0027%
Ion Beam Applications SA,IBAB,0.0027%
Seven West Media Ltd,SWM,0.0027%
Sound Energy PLC,SOU,0.0027%
Saint Marc Holdings Co Ltd,3395,0.0026%
Comdirect Bank AG,COM,0.0026%
Pharma Mar SA,PHM,0.0026%
Myer Holdings Ltd,MYR,0.0026%
Gurunavi Inc,2440,0.0026%
Towa Bank Ltd,8558,0.0026%
Colopl Inc,3668,0.0026%
Mitsubishi UFJ Financial Group Inc,MBFJF,0.0026%
Micronics Japan Co Ltd,6871,0.0026%
LVMH Moet Hennessy Louis Vuitton SE,LVMHF,0.0026%
Itochu Enex Co Ltd,8133,0.0026%
Doshisha Co Ltd,7483,0.0026%
Tsukuba Bank Ltd,8338,0.0026%
Toyo Engineering Corp,6330,0.0026%
Cosco Shipping International (Singapore) Co Ltd,F83,0.0026%
Yodogawa Steel Works Ltd,5451,0.0026%
Nichiigakkan Co Ltd,9792,0.0026%
Sakai Chemical Industry Co Ltd,4078,0.0026%
NNIT A/S,NNIT,0.0025%
Plenus Co Ltd,9945,0.0025%
Mekonomen AB,MEKO,0.0025%
Riken Corp,6462,0.0025%
Shikun & Binui Ltd,SKBN,0.0025%
Kyoei Steel Ltd,5440,0.0025%
Marubeni Corp,MARUF,0.0025%
Macau Legend Development Ltd,1680,0.0025%
Chiba Bank Ltd,CHBAF,0.0024%
Toho Titanium Co Ltd,5727,0.0024%
Guerbet SA,GBT,0.0024%
PAL Group Holdings Co Ltd,2726,0.0024%
Codere SA,CDR,0.0024%
Nippon Denko Co Ltd,5563,0.0024%
Iseki&Co Ltd,6310,0.0024%
Solar A/S,SOLAR.B,0.0024%
Kato Works Co Ltd,6390,0.0024%
Nitto Kogyo Corp,6651,0.0024%
Otello Corporation ASA,OTELLO,0.0023%
China LNG Group Ltd,931,0.0023%
Marie Brizard Wine and Spirits SA,MBWS,0.0023%
Osaka Titanium Technologies Co Ltd,5726,0.0023%
Okabe Co Ltd,5959,0.0023%
Assystem SA,ASY,0.0023%
Nippon Road Co Ltd,1884,0.0023%
Stolt-Nielsen Ltd,SNI,0.0023%
VT Holdings Co Ltd,7593,0.0023%
Shinko Plantech Co Ltd,6379,0.0023%
Cosel Co Ltd,6905,0.0023%
Modec Inc,6269,0.0023%
Nippon Suisan Kaisha Ltd,NISUF,0.0023%
Kappa Create Co Ltd,7421,0.0023%
Hoegh LNG Holdings Ltd,HLNG,0.0023%
Norwegian Property ASA,NPRO,0.0023%
Shikoku Electric Power Co Inc,SKOUF,0.0022%
Fujiya Co Ltd,2211,0.0022%
Amerisur Resources PLC,AMER,0.0022%
Gerry Weber International AG,GWI1,0.0022%
Zumtobel Group AG,ZAG,0.0022%
Yellow Hat Ltd,9882,0.0022%
Enplas Corp,6961,0.0022%
Tokyo Electric Power Company Holdings Inc,TKECF,0.0022%
Shizuoka Gas Co Ltd,9543,0.0022%
Chow Sang Sang Holdings International Ltd,116,0.0022%
Konishi Co Ltd,4956,0.0022%
Ainsworth Game Technology Ltd,AGI,0.0022%
SOCO International PLC,SIA,0.0021%
Key Coffee Inc,2594,0.0021%
Fuji Co Ltd,8278,0.0021%
Sunlight Real Estate Investment Trust,435,0.0021%
Chiyoda Co Ltd,8185,0.0021%
Ono Pharmaceutical Co Ltd,OPHLF,0.0021%
Watami Co Ltd,7522,0.0021%
San-in Godo Bank Ltd,SGDBF,0.0021%
Kenon Holdings Ltd,KEN,0.0021%
Marudai Food Co Ltd,2288,0.002%
Brightoil Petroleum Holdings Ltd,933,0.002%
Smartone Telecommunications Holdings Ltd,STTFF,0.002%
Acom Co Ltd,ACJJF,0.002%
Rezidor Hotel Group AB,REZT,0.002%
Finnair Oyj,FIA1S,0.002%
Bank of The Ryukyus Ltd,8399,0.002%
TOC Co Ltd,8841,0.002%
Akebono Brake Industry Co Ltd,7238,0.002%
Delek Automotive Systems Ltd,DLEA,0.002%
Mitsubishi Steel Mfg. Co Ltd,5632,0.002%
Safilo Group SpA,SFL,0.0019%
Daicel Corp,DACHF,0.0019%
NanoCarrier Co Ltd,4571,0.0019%
Oita Bank Ltd,8392,0.0019%
Showa Denko KK,SHWDF,0.0019%
Shimizu Corp,SHMUF,0.0018%
Showa Sangyo Co Ltd,2004,0.0018%
Allianz SE,ALIZF,0.0018%
Kansai Mirai Financial Group Inc,7321,0.0018%
Shikoku Chemicals Corp,4099,0.0018%
Melco Holdings Inc,6676,0.0017%
Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,MURGF,0.0017%
