IEMG: iShares Core MSCI Emerging Markets ETF
Inception Date: 2012-10-18
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	50385976
Shares Outstanding: 888000000
Expense Ratio: 0.14%
Tracks This Index: MSCI Emerging Markets Investable Market Index
ETFdb.com Category: Emerging Markets Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/IEMG


Holding,Symbol,Weighting
Motech Industries Inc,6244,0.0061%
Qatar National Cement Co QSC,QNCD,0.0061%
Posco ICT Co Ltd,022100,0.0061%
Lotte Confectionery Co Ltd,280360,0.0061%
Modernland Realty Tbk PT,MDLN,0.0061%
Tingyi Cayman Islands Holding Corp,TCYMF,0.0061%
Berjaya Corporation Bhd,BJCORP,0.0061%
CJ Freshway Corp,051500,0.006%
Kolon Corp,002020,0.006%
Shandong Airlines Co Ltd,200152,0.006%
HC International Inc,2280,0.006%
Nexen Corp,005720,0.006%
Comba Telecom Systems Holdings Ltd,2342,0.006%
SPC Samlip Co Ltd,005610,0.0059%
Concraft Holding Co Ltd,4943,0.0059%
Unique Engineering and Construction PCL,UNIQ-R,0.0059%
China Logistics Property Holdings Co Ltd,1589,0.0059%
Mahanagar Gas Ltd,MGL,0.0058%
Shining Building Business Co Ltd,5531,0.0058%
Clevo Co,2362,0.0058%
Yirendai Ltd,YRD,0.0058%
Qatar Industrial Manufacturing Co QSC,QIMD,0.0057%
IFCI Ltd,IFCI,0.0057%
Shin Zu Shing Co Ltd,3376,0.0057%
Kindom Construction Corp,2520,0.0057%
Hu Lane Associate Inc,6279,0.0057%
Namyang Dairy Products Co Ltd,003920,0.0057%
Shanghai Haixin Group Co Ltd,900917,0.0057%
PharmaEngine Inc,4162,0.0057%
Larsen & Toubro Infotech Ltd,LTI,0.0057%
Ssangyong Motor Co Ltd,003620,0.0056%
China Huiyuan Juice Group Ltd,1886,0.0056%
Hwaseung Industries Co Ltd,006060,0.0056%
CPMC Holdings Ltd,906,0.0056%
Acbel Polytech Inc,6282,0.0056%
Muhak Co Ltd,033920,0.0056%
OSK Holdings Bhd,OSK,0.0056%
Housing Development and Infrastructure Ltd,HDIL,0.0056%
Test Research Inc,3030,0.0056%
Partron Co Ltd,091700,0.0056%
Hansol Technics Co Ltd,004710,0.0056%
Hangzhou Steam Turbine Co Ltd,200771,0.0056%
Depo Auto Parts Industrial Co Ltd,6605,0.0056%
Timah Tbk PT,TINS,0.0056%
Viva China Holdings Ltd,8032,0.0056%
APT Satellite Holdings Ltd,1045,0.0056%
Vieworks Co Ltd,100120,0.0056%
Jumei International Holding Ltd,JMEI,0.0056%
Egis Technology Inc,6462,0.0056%
Pharmally International Holding Company Ltd,6452,0.0056%
Ginko International Co Ltd,8406,0.0055%
North Mining Shares Co Ltd,433,0.0055%
Shanghai Shibei Hi-Tech Co Ltd,900902,0.0055%
LPN Development PCL,LPN-R,0.0055%
Wah Lee Industrial Corp,3010,0.0055%
China Southern Airlines Co Ltd,CHKIF,0.0055%
Xunlei Ltd,XNET,0.0055%
Singha Estate PCL,S-R,0.0055%
JW Holdings Corp,096760,0.0055%
Tianjin Development Holdings Ltd,882,0.0054%
Sui Northern Gas Pipelines Ltd,SNGP,0.0054%
Cimsa Cimento Sanayi ve Ticaret AS,CIMSA,0.0054%
TCL Multimedia Technology Holdings Ltd,1070,0.0054%
Koza Anadolu Metal Madencilik Isletmeleri AS,KOZAA,0.0054%
Samchully Co Ltd,004690,0.0054%
361 Degrees International Ltd,1361,0.0054%
Amanat Holdings PJSC,AMANAT,0.0054%
VS Industry Bhd,VS,0.0054%
Foxsemicon Integrated Technology Inc,3413,0.0054%
Kingboard Chemical Holdings Ltd,KBDCF,0.0053%
Minerva SA,BEEF3,0.0053%
China Singyes Solar Technologies Holdings Ltd,750,0.0053%
S P Setia Bhd,SPSETIA,0.0053%
Deyaar Development PJSC,DEYAAR,0.0053%
Holding Company ADMIE IPTO SA,ADMIE,0.0053%
Gunkul Engineering PCL,GUNKUL-R,0.0052%
Eagle High Plantations Tbk PT,BWPT,0.0052%
Eshraq Properties Company PJSC,ESHRAQ,0.0052%
Brogent Technologies Inc,5263,0.0052%
Xintec Inc,3374,0.0052%
Heliopolis Co for Housing and Development SAE,HELI,0.0052%
AGTech Holdings Ltd,8279,0.0052%
TWi Pharmaceuticals Inc,4180,0.0051%
Sungwoo Hitech Co Ltd,015750,0.0051%
Just Dial Ltd,JUST,0.0051%
Vinda International Holdings Ltd,3331,0.0051%
China Power Clean Energy Development Co Ltd,735,0.0051%
GwangjuShinsegae Co Ltd,037710,0.0051%
Launch Tech Co Ltd,2488,0.0051%
Kinsus Interconnect Technology Corp,3189,0.005%
Itausa Investimentos Itau SA,ITSA10,0.005%
Tuniu Corp,TOUR,0.005%
Welspun India Ltd,WELSPUNIND,0.005%
Zinwell Corporation,2485,0.005%
COSCO SHIPPING Ports Ltd,CSPKF,0.005%
Tube Investments of India Ltd,TIINDIA,0.005%
NHN KCP Corp,060250,0.005%
Anhui Conch Cement Co Ltd,AHCHF,0.005%
Hanjin Heavy Industries & Construction Co Ltd,097230,0.0049%
M.video PAO,MVID,0.0049%
Shanghai Jinjiang International Travel Co Ltd,900929,0.0049%
Daekyo Co Ltd,019680,0.0049%
Kiswire Co Ltd,002240,0.0049%
Hanjin Transportation Co Ltd,002320,0.0048%
Homecast Co Ltd,064240,0.0048%
Glorious Property Holdings Ltd,845,0.0048%
Jiangsu Expressway Co Ltd,JEXYF,0.0048%
Jammu and Kashmir Bank Ltd,JKBK,0.0048%
Shanghai Lingyun Industries Development Co Ltd,900957,0.0048%
Lotes Co Ltd,3533,0.0048%
Huangshi Dongbei Electrical Appliance Co Ltd,900956,0.0048%
Gintech Energy Corp,3514,0.0047%
Kama Co Ltd,900953,0.0047%
BEML Ltd,BEML,0.0047%
Lubelski Wegiel Bogdanka SA,LWB,0.0047%
First Philippine Holdings Corp,FPH,0.0046%
Shanghai Industrial Holdings Ltd,SGHIF,0.0046%
Eastern Communications Co Ltd,900941,0.0046%
KCTech Co Ltd,281820,0.0046%
Xinhua Winshare Publishing & Media Co Ltd,811,0.0046%
Amlak Finance PJSC,AMLAK,0.0045%
Eastern Polymer Group PCL,EPG-R,0.0045%
Agthia Group PJSC,AGTHIA,0.0044%
Shanghai Jin Jiang International Industrial Investment Co Ltd,900914,0.0044%
Anhui Expressway Co Ltd,995,0.0044%
Otokar Otomotiv ve Savunma Sanayi AS,OTKAR,0.0044%
Italian Thai Development PCL,ITD-R,0.0044%
Delta Dunia Makmur Tbk PT,DOID,0.0043%
Taewoong Co Ltd,044490,0.0043%
BR Properties SA,BRPR3,0.0043%
Avic International Holding (Hk) Ltd,232,0.0043%
Instituto Hermes Pardini SA,PARD3,0.0042%
Guangdong Land Holdings Ltd,124,0.0042%
Firich Enterprises Co Ltd,8076,0.0042%
First Tractor Co Ltd,38,0.0042%
Changyou.Com Ltd,CYOU,0.0042%
Coolpad Group Ltd,2369,0.0042%
iMarketKorea Inc,122900,0.0042%
International Games System Co Ltd,3293,0.0041%
Chin-Poon Industrial Co Ltd,2355,0.0041%
Giant Manufacturing Co Ltd,GTMUF,0.004%
Lee's Pharmaceutical Holdings Ltd,950,0.004%
China Overseas Land & Investment Ltd,CAOVF,0.004%
Alpha Networks Inc,3380,0.0039%
E1 Corp,017940,0.0039%
Jeil Pharmaceutical Co Ltd,271980,0.0039%
National Bank of Pakistan,NBP,0.0039%
Bank Bukopin Tbk PT,BBKP,0.0038%
Renren Inc,RENN,0.0038%
Wonik Holdings Co Ltd,030530,0.0037%
Naturalendo Tech Co Ltd,168330,0.0037%
Sonae Sierra Brasil SA,SSBR3,0.0037%
Salim Ivomas Pratama Tbk PT,SIMP,0.0036%
PC Jeweller Ltd,PCJL,0.0036%
Fauji Cement Company Ltd,FCCL,0.0036%
Gulf International Services QSC,GISS,0.0036%
Getin Noble Bank SA,GNB,0.0036%
Gigasolar Materials Corp,3691,0.0035%
Hengyuan Refining Company Bhd,HENGYUAN,0.0035%
Nickel Asia Corp,NIKL,0.0035%
PICC Property and Casualty Co Ltd,PPCCF,0.0034%
Khon Kaen Sugar Industry PCL,KSL-R,0.0034%
Brilliance China Automotive Holdings Ltd,BCAUF,0.0034%
JSL SA,JSLG3,0.0034%
Wasion Group Holdings Ltd,3393,0.0033%
ScinoPharm Taiwan Ltd,1789,0.0032%
Tianjin Capital Environmental Protection Group Co Ltd,1065,0.0032%
MediaTek Inc,MDTKF,0.0032%
Farglory Land Development Co Ltd,5522,0.0032%
China Everbright International Ltd,CHFFF,0.0031%
Lianhua Supermarket Holdings Co Ltd,980,0.0031%
Dongfeng Motor Group Co Ltd,DNFGF,0.0031%
CITIC Ltd,CTPCF,0.003%
Hua Han Health Industry Holdings Ltd,587,0.003%
KC Co Ltd,029460,0.003%
Lopez Holdings Corp,LPZ,0.0029%
Krakatau Steel (Persero) Tbk PT,KRAS,0.0029%
Beijing Enterprises Holdings Ltd,BJINF,0.0029%
Phoenix New Media Ltd,FENG,0.0029%
Tung Thih Electronic Co Ltd,3552,0.0029%
Companhia Energetica do Ceara,COCE5,0.0029%
Siloam International Hospitals Tbk PT,SILO,0.0028%
China Huishan Dairy Holdings Company Ltd,6863,0.0026%
Nan Ya Printed Circuit Board Corp,8046,0.0026%
KT Corp,030200,0.0026%
Taigen Biopharmaceuticals Holdings Ltd,4157,0.0025%
Fomento Economico Mexicano SAB de CV,FMXUF,0.0024%
Beijing Capital International Airport Co Ltd,BJCHF,0.0023%
Royal Bafokeng Platinum Ltd,RBP,0.0022%
Superb Summit International Group Ltd,1228,0.0022%
Shenzhen Expressway Co Ltd,SHZNF,0.0021%
Oriental Weavers Carpet Co SAE,ORWE,0.0021%
Lenovo Group Ltd,LNVGF,0.0021%
China Merchants Bank Co Ltd,CIHHF,0.002%
Piraeus Port Authority SA,PPA,0.0019%
Natura Cosmeticos SA,NUACF,0.0019%
China Petroleum & Chemical Corp,SNPMF,0.0018%
Coca-Cola Femsa SAB de CV,COCSF,0.0018%
China Fiber Optic Network System Group Ltd,3777,0.0018%
China Telecom Corp Ltd,CHJHF,0.0017%
Anhui Expressway Co Ltd,AUHEF,0.0017%
China Railway Construction Corp Ltd,CWYCF,0.0016%
China Animal Healthcare Ltd,940,0.0016%
China Unicom Hong Kong Ltd,CHUFF,0.0015%
TravelSky Technology Ltd,TSYHF,0.0015%
Kasikornbank PCL,KPCPF,0.0014%
Inter Far East Energy Corporation PCL,IFEC-R,0.0014%
Guangzhou R&F Properties Co Ltd,GZUHF,0.0014%
Yanzhou Coal Mining Co Ltd,YZCHF,0.0014%
Industrial and Commercial Bank of China Ltd,IDCBF,0.0013%
China Shenhua Energy Co Ltd,CUAEF,0.0013%
Petronas Gas Bhd,PNAGF,0.0013%
China Construction Bank Corp,CICHF,0.0013%
Digital China Holdings Ltd,DCHIF,0.0013%
China Travel International Investment Hong Kong Ltd,CTVIF,0.0012%
Bank of Communications Co Ltd,BKFCF,0.0012%
China Gas Holdings Ltd,CGHOF,0.0012%
First Tractor Co Ltd,FIRRF,0.001%
China Railway Group Ltd,CRWOF,0.001%
CNOOC Ltd,CEOHF,0.001%
APT Satellite Holdings Ltd,ASEJF,0.001%
Shimao Property Holdings Ltd,SIOPF,0.0009%
Huaneng Power International Inc,HUNGF,0.0009%
China Lumena New Materials Corp,67,0.0008%
Zhejiang Expressway Co Ltd,ZHEXF,0.0008%
Shenzhen Investment Ltd,SZNTF,0.0008%
PetroChina Co Ltd,PCCYF,0.0008%
China Resources Power Holdings Co Ltd,CRPJF,0.0008%
Jiangxi Copper Co Ltd,JIXAF,0.0008%
China Minsheng Banking Corp Ltd,CGMBF,0.0007%
Want Want China Holdings Ltd,WWNTF,0.0007%
Kunlun Energy Company Ltd,KUNUF,0.0007%
Bank of China Ltd,BACHF,0.0007%
China Citic Bank Corp Ltd,CHBJF,0.0007%
Byd Co Ltd,BYDDF,0.0007%
Petronas Dagangan Bhd,PNADF,0.0007%
Agricultural Bank of China Ltd,ACGBF,0.0006%
Grupo Financiero Banorte SAB de CV,GBOOF,0.0006%
Cosco Shipping International (Hongkong) Co Ltd,CHDGF,0.0006%
Weichai Power Co Ltd,WEICF,0.0006%
AviChina Industry & Technology Co Ltd,AVIJF,0.0006%
Grupo Carso SAB de CV,GPOVF,0.0006%
El Puerto de Liverpool SAB de CV,ELPQF,0.0005%
Hengan International Group Company Ltd,HEGIF,0.0005%
China Agri-Industries Holdings Ltd,CIDHF,0.0005%
Companhia Energetica de Minas Gerais CEMIG,CEDGF,0.0004%
Grupo Mexico SAB de CV,GMBXF,0.0004%
Tsingtao Brewery Co Ltd,TSGTF,0.0004%
China Life Insurance Co Ltd,CILJF,0.0003%
Sino-Ocean Group Holding Ltd,SIOLF,0.0003%
Telekom Malaysia Bhd,MYTEF,0.0003%
Hon Hai Precision Industry Co Ltd,HNHAF,0.0003%
AMMB Holdings Bhd,AMMHF,0.0003%
Skyworth Digital Holdings Ltd,SWDHF,0.0003%
Hong Leong Financial Group Bhd,HLFBF,0.0003%
Road King Infrastructure Ltd,RKGXF,0.0003%
Alfa SAB de CV,ALFFF,0.0003%
CIMB Group Holdings Bhd,CIMDF,0.0003%
Tongda Hong Tai Holdings Ltd,2363,0.0002%
GOME Retail Holdings Ltd,GMELF,0.0002%
Siam Cement PCL,SCVPF,0.0002%
Cielo SA,CIOXF,0.0002%
NK Lukoil PAO,LUKOY,0.0002%
America Movil SAB de CV,AMXVF,0.0002%
Grupo Televisa SAB,GRPFF,0.0002%
Genting Bhd,GEBHF,0.0002%
Tenaga Nasional Bhd,TNABF,0.0002%
Siam Cement PCL,SCVUF,0.0002%
Bangkok Bank PCL,BKKPF,0.0002%
SM Prime Holdings Inc,SPHXF,0.0001%
Sasol Ltd,SASOF,0.0001%
Astra International Tbk PT,PTAIF,0.0001%
Bank Central Asia Tbk PT,PBCRF,0.0001%
Gamuda Bhd,GMUAF,0.0001%
Consorcio Ara SAB de CV,CNRFF,0.0001%
CEZ as,CZAVF,0.0001%
Aluminum Corp of China Ltd,ALMMF,0.0001%
Standard Bank Group Ltd,SBGOF,0.0001%
Asia Cement Corp,AACMF,0.0001%
Bank Mandiri (Persero) Tbk PT,PPERF,0.0001%
Anglo American Platinum Ltd,AGPPF,0.0001%
Banco Santander Mexico SA Institucion de Banca Multiple Grupo Financiero Santand,GFRSF,0.0001%
Indofood Sukses Makmur Tbk PT,PIFMF,0.0001%
Gruma SAB de CV,GPAGF,0.0001%
Ayala Land Inc,AYAAF,0.0001%
Industrias Penoles SAB de CV,IPOAF,0.0001%
YTL Corporation Bhd,YTLCF,0.0001%
Sime Darby Bhd,SMEBF,0.0001%
Grupo Bimbo SAB de CV,GRBMF,0.0001%
Kimberly-Clark de Mexico SAB de CV,KCDMF,0.0001%
Remgro Ltd,RMGOF,0.0001%
Cemex SAB de CV,CXMSF,0.0001%
Hanwha Corp,HNWHF,0.0%
Hyundai Heavy Industries Co Ltd,HYHZF,0.0%
Synnex Technology International Corp,SYXTF,0.0%
Quanta Computer Inc,QUCPF,0.0%
LG Electronics Inc,LGEAF,0.0%
Athens Water and Sewerage Company SA,AHWSF,0.0%
Accton Technology Corp,ACTZF,0.0%
Lotte Corp,LTTFF,0.0%
Lite-On Technology Corp,LOTZF,0.0%
Compal Electronics Inc,CMPLF,0.0%
President Chain Store Corp,PCFFF,0.0%
Kinpo Electronics Inc,KPOEF,0.0%
Samsung Electronics Co Ltd,SSNNF,0.0%
CTBC Financial Holding Co Ltd,CTFHF,0.0%
Pegatron Corp,PGTRF,0.0%
Hyundai Motor Co,HYMPF,0.0%
Arcelik AS,ACKAF,0.0%
Inventec Corp,IVCJF,0.0%
TECO Electric & Machinery Co Ltd,TEMRF,0.0%
Hotel Shilla Co Ltd,HSLLF,0.0%
Foxconn Technology Co Ltd,FXCOF,0.0%
Powszechna Kasa Oszczednosci Bank Polski SA,PSZKF,0.0%
Sanlam Ltd,SLMAF,0.0%
Impala Platinum Holdings Ltd,IMPUF,0.0%
Exxaro Resources Ltd,EXXAF,0.0%
Berjaya Sports Toto Bhd,BJSAF,0.0%
AngloGold Ashanti Ltd,AULGF,0.0%
Surgutneftegaz OAO,SGTZY,0.0%
Hanergy Thin Film Power Group Ltd,566,0.0%
International Container Terminal Services Inc,ICTEF,0.0%
Sberbank Rossii PAO,SBRCY,0.0%
Nampak Ltd,NPKAF,0.0%
Semen Indonesia (Persero) Tbk PT,PSGTF,0.0%
Jollibee Foods Corp,JBFCF,0.0%
Grupo Financiero Inbursa SAB de CV,GPFOF,0.0%
Perusahaan Gas Negara (Persero) Tbk PT,PPAAF,0.0%
Bumi Resources Tbk PT,PBMRF,0.0%
Turkiye Garanti Bankasi AS,TKGBF,0.0%
Turkiye Is Bankasi AS,TYIBF,0.0%
Universal Robina Corp,UVRBF,0.0%
Telekomunikasi Indonesia (Persero) Tbk Perusahaan Perseroan PT,TLKMF,0.0%
Woolworths Holdings Ltd,WLWHF,0.0%
Kumba Iron Ore Ltd,KUMBF,0.0%
IJM Corporation Bhd,IJMCF,0.0%
JG Summit Holdings Inc,JGSHF,0.0%
Bank Rakyat Indonesia (Persero) Tbk PT,BKRKF,0.0%
Harmony Gold Mining Company Ltd,HGMCF,0.0%
Adaro Energy Tbk PT,PADEF,0.0%
Orange Polska SA,PTTWF,0.0%
Malayan Banking Bhd,MLYNF,0.0%
