VB: Vanguard Small Cap ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	21796730
Shares Outstanding: 147465000
Expense Ratio: 0.05%
Tracks This Index: CRSP US Small Cap Index
ETFdb.com Category: Small Cap Growth Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VB


Holding,Symbol,Weighting
Armstrong World Industries Inc,AWI,0.0741%
Steven Madden Ltd,SHOO,0.0738%
Belden Inc,BDC,0.0738%
Ironwood Pharmaceuticals Inc,IRWD,0.0737%
South Jersey Industries Inc,SJI,0.0737%
Columbia Sportswear Co,COLM,0.0734%
Columbia Property Trust Inc,CXP,0.0734%
Marriott Vacations Worldwide Corp,VAC,0.0732%
Healthcare Services Group Inc,HCSG,0.0731%
TRI Pointe Group Inc,TPH,0.073%
Dick's Sporting Goods Inc,DKS,0.073%
Blackhawk Network Holdings Inc,HAWK,0.0728%
Education Realty Trust Inc,EDR,0.0727%
Telephone and Data Systems Inc,TDS,0.0725%
Stericycle Inc,SRCL,0.0723%
Chesapeake Energy Corp,CHK,0.0722%
Ultragenyx Pharmaceutical Inc,RARE,0.0722%
Applied Industrial Technologies Inc,AIT,0.0722%
Piedmont Office Realty Trust Inc,PDM,0.0719%
Ensco PLC,ESV,0.0719%
Clean Harbors Inc,CLH,0.0718%
First Midwest Bancorp Inc,FMBI,0.0718%
FCB Financial Holdings Inc,FCB,0.0716%
Verifone Systems Inc,PAY,0.0716%
Retail Properties of America Inc,RPAI,0.0716%
GATX Corp,GATX,0.0716%
Simmons First National Corp,SFNC,0.0714%
Simpson Manufacturing Co Inc,SSD,0.0713%
HB Fuller Co,FUL,0.0712%
Taylor Morrison Home Corp,TMHC,0.0711%
Penn National Gaming Inc,PENN,0.0711%
U.S. Silica Holdings Inc,SLCA,0.071%
Moog Inc,MOG.A,0.0709%
Aspen Insurance Holdings Ltd,AHL,0.0709%
American Equity Investment Life Holding Co,AEL,0.0709%
Carpenter Technology Corp,CRS,0.0705%
