IWM: iShares Russell 2000 ETF
Inception Date: 2000-05-22
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	42410332
Shares Outstanding: 274350000
Expense Ratio: 0.2%
Tracks This Index: Russell 2000 Index
ETFdb.com Category: Small Cap Growth Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/IWM


Holding,Symbol,Weighting
Genocea Biosciences Inc,GNCA,0.0043%
ARC Document Solutions Inc,ARC,0.0043%
Intevac Inc,IVAC,0.0043%
Calyxt Inc,CLXT,0.0042%
scPharmaceuticals Inc,SCPH,0.0042%
Leaf Group Ltd,LFGR,0.0041%
Cardlytics Inc,CDLX,0.0041%
Quanterix Corp,QTRX,0.0041%
Hamilton Beach Brands Holding Co,HBB,0.0041%
SecureWorks Corp,SCWX,0.0041%
Ampco-Pittsburgh Corp,AP,0.0041%
Isramco Inc,ISRL,0.0041%
Anavex Life Sciences Corp,AVXL,0.004%
Noodles & Co,NDLS,0.004%
Corvus Pharmaceuticals Inc,CRVS,0.0039%
StarTek Inc,SRT,0.0039%
Eastman Kodak Co,KODK,0.0039%
Allena Pharmaceuticals Inc,ALNA,0.0039%
EP Energy Corp,EPE,0.0038%
Aquantia Corp,AQ,0.0038%
CBTX Inc,CBTX,0.0038%
Parker Drilling Co,PKD,0.0038%
ExOne Co,XONE,0.0037%
Spero Therapeutics Inc,SPRO,0.0036%
Sequential Brands Group Inc,SQBG,0.0035%
Navios Maritime Holdings Inc,NM,0.0035%
Ra Pharmaceuticals Inc,RARX,0.0034%
"resTORbio, Inc.",TORC,0.0034%
Aceto Corp,ACET,0.0034%
Maui Land & Pineapple Company Inc,MLP,0.0034%
Transcontinental Realty Investors Inc,TCI,0.0034%
Blue Capital Reinsurance Holdings Ltd,BCRH,0.0033%
Rafael Holdings Inc,RFL,0.0033%
Roadrunner Transportation Systems Inc,RRTS,0.0033%
Townsquare Media Inc,TSQ,0.0033%
Liberty Tax Inc,TAX,0.0033%
Aqua Metals Inc,AQMS,0.0032%
Genie Energy Ltd,GNE,0.0032%
Novelion Therapeutics Inc,NVLN,0.0032%
Curis Inc,CRIS,0.0032%
Advaxis Inc,ADXS,0.0031%
Natural Grocers By Vitamin Cottage Inc,NGVC,0.0031%
Navios Maritime Acquisition Corp,NNA,0.0031%
NL Industries Inc,NL,0.0031%
DHI Group Inc,DHX,0.0031%
Global Eagle Entertainment Inc,ENT,0.003%
Empire Resorts Inc,NYNY,0.003%
NantHealth Inc,NH,0.0029%
Advanced Emissions Solutions Inc,ADES,0.0029%
Fred's Inc,FRED,0.0028%
J.Jill Inc,JILL,0.0028%
Genesis Healthcare Inc,GEN,0.0028%
Menlo Therapeutics Inc,MNLO,0.0027%
ConforMIS Inc,CFMS,0.0027%
Beasley Broadcast Group Inc,BBGI,0.0027%
Quintana Energy Services Inc,QES,0.0027%
Orchids Paper Products Co,TIS,0.0026%
Fluent Inc,FLNT,0.0026%
Viveve Medical Inc,VIVE,0.0025%
Celcuity Inc,CELC,0.0024%
Ranger Energy Services Inc,RNGR,0.0023%
Versartis Inc,VSAR,0.0023%
Veritone Inc,VERI,0.0023%
Akoustis Technologies Inc,AKTS,0.0023%
Revolution Lighting Technologies Inc,RVLT,0.0022%
Salem Media Group Inc,SALM,0.0021%
Evolus Inc,EOLS,0.002%
Ramaco Resources Inc,METC,0.002%
Ominto Inc,OMNT,0.0019%
Jones Energy Inc,JONE,0.0018%
Ascent Capital Group Inc,ASCMA,0.0017%
Sears Holdings Corp,SHLD,0.0017%
Medley Management Inc,MDLY,0.0017%
Matinas BioPharma Holdings Inc,MTNB,0.0017%
Axovant Sciences Ltd,AXON,0.0017%
Obalon Therapeutics Inc,OBLN,0.0016%
Asterias Biotherapeutics Inc,AST,0.0015%
Griffin Industrial Realty Inc,GRIF,0.0015%
Iconix Brand Group Inc,ICON,0.0015%
Radisys Corp,RSYS,0.0015%
Oconee Federal Financial Corp,OFED,0.0015%
Majesco,MJCO,0.0014%
Aileron Therapeutics Inc,ALRN,0.0013%
CompX International Inc,CIX,0.0011%
Lifeway Foods Inc,LWAY,0.0011%
Edge Therapeutics Inc,EDGE,0.001%
Value Line Inc,VALU,0.001%
Rosehill Resources Inc,ROSE,0.0009%
Inspired Entertainment Inc,INSE,0.0009%
Red Violet Inc,RDVT,0.0008%
Restoration Robotics Inc,HAIR,0.0007%
CPI Card Group Inc,PMTS,0.0007%
RAIT Financial Trust,RAS,0.0007%
vTv Therapeutics Inc,VTVT,0.0006%
Tintri Inc,TNTR,0.0005%
OncoCyte Corp,OCX,0.0004%
