VTI: Vanguard Total Stock Market ETF
Inception Date: 2001-05-31
Fund Holdings as of: 2018-04-30
Total Assets Under Management (in thousands):	93500462
Shares Outstanding: 684634000
Expense Ratio: 0.04%
Tracks This Index: CRSP US Total Market Index
ETFdb.com Category: Large Cap Growth Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VTI


Holding,Symbol,Weighting
Oceaneering International Inc,OII,0.0081%
Hecla Mining Co,HL,0.008%
Meredith Corp,MDP,0.008%
Viavi Solutions Inc,VIAV,0.008%
Puma Biotechnology Inc,PBYI,0.008%
Allscripts Healthcare Solutions Inc,MDRX,0.008%
Emergent BioSolutions Inc,EBS,0.008%
WageWorks Inc,WAGE,0.008%
Acadia Realty Trust,AKR,0.008%
Urban Edge Properties,UE,0.0079%
Anixter International Inc,AXE,0.0078%
Rogers Corp,ROG,0.0078%
Red Rock Resorts Inc,RRR,0.0078%
II-VI Inc,IIVI,0.0078%
Herman Miller Inc,MLHR,0.0077%
General Cable Corp,BGC,0.0076%
Santander Consumer USA Holdings Inc,SC,0.0076%
Banner Corp,BANR,0.0076%
Genworth Financial Inc,GNW,0.0076%
Builders FirstSource Inc,BLDR,0.0076%
Prestige Brands Holdings Inc,PBH,0.0076%
QTS Realty Trust Inc,QTS,0.0075%
Aerie Pharmaceuticals Inc,AERI,0.0075%
Pilgrims Pride Corp,PPC,0.0075%
LTC Properties Inc,LTC,0.0074%
Asbury Automotive Group Inc,ABG,0.0074%
Westamerica Bancorp,WABC,0.0074%
GCP Applied Technologies Inc,GCP,0.0074%
SemGroup Corp,SEMG,0.0074%
Analogic Corp,ALOG,0.0073%
Penske Automotive Group Inc,PAG,0.0073%
Laredo Petroleum Inc,LPI,0.0073%
Werner Enterprises Inc,WERN,0.0073%
JELD-WEN Holding Inc,JELD,0.0072%
Mueller Industries Inc,MLI,0.0072%
DSW Inc,DSW,0.0072%
AK Steel Holding Corp,AKS,0.0071%
Infinera Corp,INFN,0.0071%
Bloomin' Brands Inc,BLMN,0.0071%
Insmed Inc,INSM,0.0071%
Dillard's Inc,DDS,0.0071%
Power Integrations Inc,POWI,0.007%
Rowan Companies PLC,RDC,0.007%
Capitol Federal Financial Inc,CFFN,0.007%
LendingTree Inc,TREE,0.007%
Synaptics Inc,SYNA,0.007%
Universal Forest Products Inc,UFPI,0.007%
HNI Corp,HNI,0.0069%
EchoStar Corp,SATS,0.0069%
Electronics for Imaging Inc,EFII,0.0069%
Lions Gate Entertainment Corp,LGF.A,0.0069%
Chico's FAS Inc,CHS,0.0069%
Surgery Partners Inc,SGRY,0.0068%
Guess? Inc,GES,0.0068%
Mobile Mini Inc,MINI,0.0068%
World Fuel Services Corp,INT,0.0068%
Waddell & Reed Financial Inc,WDR,0.0067%
Liberty Broadband Corp,LBRDA,0.0067%
Heartland Express Inc,HTLD,0.0067%
Covanta Holding Corp,CVA,0.0066%
SPX FLOW Inc,FLOW,0.0066%
Lexington Realty Trust,LXP,0.0066%
Mack-Cali Realty Corp,CLI,0.0066%
B&G Foods Inc,BGS,0.0065%
ACADIA Pharmaceuticals Inc,ACAD,0.0065%
Tailored Brands Inc,TLRD,0.0065%
Cardtronics PLC,CATM,0.0064%
Shenandoah Telecommunications Co,SHEN,0.0064%
Meritor Inc,MTOR,0.0064%
Mercury General Corp,MCY,0.0064%
Greif Inc,GEF,0.0064%
Brady Corp,BRC,0.0064%
GameStop Corp,GME,0.0064%
Dril-Quip Inc,DRQ,0.0064%
PRA Group Inc,PRAA,0.0063%
La Quinta Holdings Inc,LQ,0.0063%
Brooks Automation Inc,BRKS,0.0062%
Pattern Energy Group Inc,PEGI,0.0061%
HRG Group Inc,HRG,0.0061%
PennyMac Mortgage Investment Trust,PMT,0.0061%
Scholastic Corp,SCHL,0.0061%
Hilltop Holdings Inc,HTH,0.0061%
MRC Global Inc,MRC,0.0061%
Diebold Nixdorf Inc,DBD,0.0061%
Corcept Therapeutics Inc,CORT,0.006%
Xperi Corp,XPER,0.006%
Superior Energy Services Inc,SPN,0.0059%
Imperva Inc,IMPV,0.0059%
Belmond Ltd,BEL,0.0059%
Impax Laboratories Inc,IPXL,0.0059%
Coeur Mining Inc,CDE,0.0059%
MBIA Inc,MBI,0.0058%
Crocs Inc,CROX,0.0058%
Ambarella Inc,AMBA,0.0058%
Hub Group Inc,HUBG,0.0058%
Harsco Corp,HSC,0.0057%
Wisdom Tree Investments Inc,WETF,0.0057%
Pacira Pharmaceuticals Inc,PCRX,0.0056%
iRobot Corp,IRBT,0.0056%
Actuant Corp,ATU,0.0055%
NOW Inc,DNOW,0.0055%
Alexander & Baldwin Inc,ALEX,0.0055%
Tronox Ltd,TROX,0.0054%
Matthews International Corp,MATW,0.0054%
MSG Networks Inc,MSGN,0.0054%
Franklin Electric Co Inc,FELE,0.0054%
Mercury Systems Inc,MRCY,0.0054%
St. Joe Co,JOE,0.0054%
G-III Apparel Group Ltd,GIII,0.0054%
Genesco Inc,GCO,0.0053%
Group 1 Automotive Inc,GPI,0.0053%
Gentherm Inc,THRM,0.0052%
Sleep Number Corp,SNBR,0.0052%
Syntel Inc,SYNT,0.0051%
Weis Markets Inc,WMK,0.0051%
AmTrust Financial Services Inc,AFSI,0.0051%
Akorn Inc,AKRX,0.0051%
Endologix Inc,ELGX,0.0051%
Virtus Investment Partners Inc,VRTS,0.0051%
Innoviva Inc,INVA,0.0051%
Unit Corp,UNT,0.005%
Core-Mark Holding Company Inc,CORE,0.005%
Biglari Holdings Inc,BH,0.005%
Capstead Mortgage Corp,CMO,0.005%
Owens & Minor Inc,OMI,0.005%
Radius Health Inc,RDUS,0.0049%
Acorda Therapeutics Inc,ACOR,0.0049%
Raven Industries Inc,RAVN,0.0048%
Cooper Tire & Rubber Co,CTB,0.0048%
WD-40 Co,WDFC,0.0048%
Matson Inc,MATX,0.0047%
MDC Holdings Inc,MDC,0.0047%
MicroStrategy Inc,MSTR,0.0047%
Triumph Group Inc,TGI,0.0047%
Intrexon Corp,XON,0.0047%
Herc Holdings Inc,HRI,0.0046%
Carrizo Oil & Gas Inc,CRZO,0.0046%
Diamond Offshore Drilling Inc,DO,0.0046%
Intercept Pharmaceuticals Inc,ICPT,0.0045%
ARMOUR Residential REIT Inc,ARR,0.0045%
SPX Corp,SPXC,0.0044%
SEACOR Holdings Inc,CKH,0.0044%
Schweitzer-Mauduit International Inc,SWM,0.0043%
Redwood Trust Inc,RWT,0.0043%
Noble Corporation PLC,NE,0.0043%
OSI Systems Inc,OSIS,0.0042%
Vista Outdoor Inc,VSTO,0.0042%
Regis Corp,RGS,0.0042%
Armstrong Flooring Inc,AFI,0.0042%
Exterran Corp,EXTN,0.0041%
3D Systems Corp,DDD,0.0041%
ADTRAN Inc,ADTN,0.004%
SeaWorld Entertainment Inc,SEAS,0.004%
CYS Investments Inc,CYS,0.004%
Knowles Corp,KN,0.0039%
Greenbrier Companies Inc,GBX,0.0039%
OPKO Health Inc,OPK,0.0039%
Gannett Co Inc,GCI,0.0039%
TimkenSteel Corp,TMST,0.0038%
Houghton Mifflin Harcourt Co,HMHC,0.0036%
MTGE Investment Corp,MTGE,0.0035%
MACOM Technology Solutions Holdings Inc,MTSI,0.0035%
Helix Energy Solutions Group Inc,HLX,0.0034%
Meridian Bioscience Inc,VIVO,0.0033%
Innophos Holdings Inc,IPHS,0.0033%
PHH Corp,PHH,0.0033%
Four Corners Property Trust Inc,FCPT,0.0032%
Manitowoc Company Inc,MTW,0.0031%
Quality Systems Inc,QSII,0.003%
Dean Foods Co,DF,0.0028%
Forum Energy Technologies Inc,FET,0.0027%
Veeco Instruments Inc,VECO,0.0027%
Rent-A-Center Inc,RCII,0.0027%
Theravance Biopharma Inc,TBPH,0.0025%
Cato Corp,CATO,0.0018%
Archrock Inc,AROC,0.001%
Liberty Tripadvisor Holdings Inc,LTRPA,0.0008%
