IDENT,NAME,MGR,INFOS,SICOVAM,TYPE,LIMITE_PERTE,ENTITE,MARKET,QUOTATION,HEDGEFUND,CURRENCY,BUSINESS_LINE_ID,MARKED_AS_CLOSED
23635,"CNH,CNY",23301,,68828928,4,0,10003669,,,,0,,0
23655,AHS_2196,23395,,67425467,4,0,10003669,,,,0,,0
23656,Yamaha Motor,22139,,67425467,4,0,10003669,,,,0,,0
23675,PGB SPGB,22056,,67463888,4,0,10003669,,,,0,,0
23676,24 dec fix / 26 dec val cny,14476,,67418033,4,0,10003669,,,,0,,0
23677,AHS_1211,23395,,67425467,4,0,10003669,,,,0,,0
23678,XU_HC,23395,,67425467,4,0,10003669,,,,0,,0
23695,EURUSD NYC,23295,,67344950,4,0,10003669,,,,0,,0
23696,GBPCAD NYC,21579,,67415833,4,0,10003669,,,,0,,0
23715,Downside-Correl,27115,,67425465,4,0,10003669,,,,0,,0
23716,92PvHSI,23715,,67425465,4,0,10003669,,,,0,,0
23735,EURZAR NYC,22757,,67344950,4,0,10003669,,,,0,,0
23755,USDZAR NYC,22757,,68745836,4,0,10003669,,,,0,,0
23775,AHL_0347,23395,,67425467,4,0,10003669,,,,0,,0
23776,AHS_3606,23395,,67425467,4,0,10003669,,,,0,,0
23777,01010010,23398,,67425467,4,0,10003669,,,,0,,0
23795,"EUR,CNH,CNY",25176,,67344950,4,0,10003669,,,,0,,0
23815,AHS_0168,23395,,67425467,4,0,10003669,,,,0,,0
23835,USDCAD NYC,18937,,67415833,4,0,10003669,,,,0,,0
23856,AOF jmoldovan naked,22796,,67425464,4,0,10003669,,,,55923524,,0
23875,NZDJPY NYC,17615,,67473659,4,0,10003669,,,,0,,0
23876,NZDJPY NYC,23455,,67473659,4,0,10003669,,,,0,,0
23877,AHM_0168,23395,,67425467,4,0,10003669,,,,0,,0
23895,95PvHSI,23715,,67425465,4,0,10003669,,,,0,,0
23915,53875385,23397,,67425467,4,0,10003669,,,,0,,0
23916,BBLFBBL,23397,,67425467,4,0,10003669,,,,0,,0
23917,Retired Strategies,14356,,67344950,4,0,10003669,,,,0,,0
23918,19970020,23398,,67425467,4,0,10003669,,,,0,,0
23935,AHS_0914,23395,,67425467,4,0,10003669,,,,0,,0
23936,Z_Funding_expenses,23296,,67425467,4,0,10003669,,,,0,,0
23955,HUF IRS ,25256,,68782294,4,0,10003669,,,,0,,0
23956,CZK IRS,25256,,69267434,4,0,10003669,,,,0,,0
23975,MYR Kuala Lumpur,21715,,67432749,4,0,10003669,,,,0,,0
23995,AHS_1398,23395,,67425467,4,0,10003669,,,,0,,0
23996,AHS_0939,23395,,67425467,4,0,10003669,,,,0,,0
23997,AHS_3968,23395,,67425467,4,0,10003669,,,,0,,0
23998,Wuxi Biologics,22139,,67425467,4,0,10003669,,,,0,,0
24015,2628 HK,24939,,67425557,4,0,10003669,,,,0,,0
24016,IDR Points UBS,23079,,67472449,4,0,10003669,,,,0,,0
24017,Sunac,22139,,67425467,4,0,10003669,,,,0,,0
24035,Tencent-HSCEI,14255,,67425549,4,0,10003669,,,,0,,0
24036,OAT 6m,22060,,67463888,4,0,10003669,,,,0,,0
24055,RX UB 6m Box,22060,,67463888,4,0,10003669,,,,0,,0
24056,CNY Points UBS,23080,,67418033,4,0,10003669,,,,0,,0
24075,AHS_2202,23395,,67425467,4,0,10003669,,,,0,,0
24095,JCNCASII,23398,,67425467,4,0,10003669,,,,0,,0
24115,CADJPY NYC,21579,,67351417,4,0,10003669,,,,0,,0
24135,AOF jmoldovan Spreads,22796,,67425467,4,0,10003669,,,,0,,0
24136,THB Points UBS,24279,,67455073,4,0,10003669,,,,0,,0
24137,USDTWD,26939,,67359951,4,0,10003669,,,,0,,0
24138,TRYJPY TRY 12pm LDN,23555,,67351417,4,0,10003669,,,,0,,0
24155,NKY-SPX,27118,,67425467,4,0,10003669,,,,0,,0
24175,AHS_1776,23395,,67425467,4,0,10003669,,,,0,,0
24177,AOF jmoldovan SX5E,22796,,67425468,4,0,10003669,,,,55923524,,0
24195,AHM_2196,23395,,67425467,4,0,10003669,,,,0,,0
24215,AHS_0525,23395,,67425467,4,0,10003669,,,,0,,0
24216,AHS_2318,23395,,67425467,4,0,10003669,,,,0,,0
24217,AHL_2196,23395,,67425467,4,0,10003669,,,,0,,0
24235,Zero-Premium,14255,,67425466,4,0,10003669,,,,0,,0
24236,USDTHB TOKS,17516,,67455073,4,0,10003669,,,,0,,0
24237,HSI,27115,,67425465,4,0,10003669,,,,0,,0
24238,PGB XMKT,22056,,67463888,4,0,10003669,,,,0,,0
24239,AHM_2318,23395,,67425467,4,0,10003669,,,,0,,0
24240,AHM_2202,23395,,67425467,4,0,10003669,,,,0,,0
24241,EUR Y,22057,,67463888,4,0,10003669,,,,0,,0
24242,DSL DBR,22056,,67463888,4,0,10003669,,,,0,,0
24255,XXCY BAS,19515,,67344950,4,0,10003669,,,,0,,0
24256,China High Speed,22176,,67425467,4,0,10003669,,,,0,,0
24257,CAD Points Citi,22497,,67415833,4,0,10003669,,,,0,,0
24258,AHL_2318,23395,,67425467,4,0,10003669,,,,0,,0
24275,Upside,24235,,67425466,4,0,10003669,,,,0,,0
24276,Downside,24235,,67425466,4,0,10003669,,,,0,,0
24277,AHS_2601,23395,,67425467,4,0,10003669,,,,0,,0
24278,Swap_book,23296,,67425467,4,0,10003669,,,,0,,0
24279,THB Points,22775,,67455073,4,0,10003669,,,,0,,0
24280,BGB b,22055,,67463888,4,0,10003669,,,,0,,0
24295,Delta-Sticky,14255,,67425467,4,0,10003669,,,,0,,0
24296,SPX,24295,,67425467,4,0,10003669,,,,0,,0
24297,AHS_0323,23395,,67425467,4,0,10003669,,,,0,,0
24315,KC DNR,22595,,67425467,4,0,10003669,,,,0,,0
24316,AHM_3968,23395,,67425467,4,0,10003669,,,,0,,0
24317,AHM_0525,23395,,67425467,4,0,10003669,,,,0,,0
24335,FIG 25,22056,,67463888,4,0,10003669,,,,0,,0
24355,AUDJPY NYC,23538,,67421617,4,0,10003669,,,,0,,0
24356,EURCNH toks,19975,,67344950,4,0,10003669,,,,0,,0
24357,EURCNH toks,24356,,68828928,4,0,10003669,,,,0,,0
24358,HKD IRS ,22758,,67356767,4,0,10003669,,,,0,,0
24359,AHL_2202,23395,,67425467,4,0,10003669,,,,0,,0
24360,AHM_0177,23395,,67425467,4,0,10003669,,,,0,,0
24375,HK-HvsA,14255,,67425466,4,0,10003669,,,,0,,0
24376,998 HK,22115,,67425466,4,0,10003669,,,,0,,0
24377,857 HK,22115,,67425466,4,0,10003669,,,,0,,0
24378,386 HK,22115,,67425466,4,0,10003669,,,,0,,0
24379,390 HK,24375,,67425466,4,0,10003669,,,,0,,0
24380,939 HK,24375,,67425466,4,0,10003669,,,,0,,0
24381,TF_BBL,23397,,67425467,4,0,10003669,,,,0,,0
24382,BBNIBBRI,23399,,67425467,4,0,10003669,,,,0,,0
24383,AHS_1288,23395,,67425467,4,0,10003669,,,,0,,0
24384,AHL_0168,23395,,67425467,4,0,10003669,,,,0,,0
24385,AHM_0914,23395,,67425467,4,0,10003669,,,,0,,0
24395,E Stocks,17097,,67425467,4,0,10003669,,,,0,,0
24396,E Oil Stks,24395,,67425467,4,0,10003669,,,,0,,0
24397,Event Driven,23300,,67425467,4,0,10003669,,,,0,,0
24398,1728_HK,24397,,67425467,4,0,10003669,,,,0,,0
24399,RX 6m BETA,22061,,67463888,4,0,10003669,,,,0,,0
24400,46619009,23398,,67425467,4,0,10003669,,,,0,,0
24401,JC Sov,23116,,67425467,4,0,10003669,,,,0,,0
24415,AHI_0386,23395,,67425467,4,0,10003669,,,,0,,0
24416,NZDUSD NYC,21415,,67473659,4,0,10003669,,,,0,,0
24435,PTTPTTEP,23398,,67425467,4,0,10003669,,,,0,,0
24436,TF_KBANK,23397,,67425467,4,0,10003669,,,,0,,0
24455,E D&K Collaboration,17098,,67425467,4,0,10003669,,,,0,,0
24475,SPGB d,22055,,67463888,4,0,10003669,,,,0,,0
24495,AOF EF equities,11458,,67425467,4,0,10003669,,,,0,,0
24496,Cogard 364,24495,,67425467,4,0,10003669,,,,0,,0
24497,KRW CRV 1,19795,,67463888,4,0,10003669,,,,55923524,,0
24498,NZD,21617,,67473659,4,0,10003669,,,,0,,0
24499,Internal BFAM,12596,,67425467,4,0,10003669,,,,0,,0
24500,BFAM Internal,17097,,67356767,4,0,10003669,,,,0,,0
24501,A. BFAM Internal,17495,,67425467,4,0,10003669,,,,0,,0
24502,Internal Trades,24495,,67425467,4,0,10003669,,,,0,,0
24535,CNH,14041,,67344952,4,0,10003669,,,,0,,0
24536,EGB BTP H/L Repo,22142,,67463888,4,0,10003669,,,,0,,0
24537,OAT DSL 10Y,23375,,67463888,4,0,10003669,,,,0,,0
24538,OAT DSL 7Y,23375,,67463888,4,0,10003669,,,,0,,0
24539,OAT BUND 10Y,22178,,67463888,4,0,10003669,,,,0,,0
24540,OAT BUND 7Y,22178,,67463888,4,0,10003669,,,,0,,0
24555,JESS,24576,,67463888,4,0,10003669,,,,0,,0
24556,A. DDeng,17495,,67425467,4,0,10003669,,,,0,,0
24557,Closed HUF,23955,,68782294,4,0,10003669,,,,0,,0
24558,AHI_2628,23395,,67425467,4,0,10003669,,,,0,,0
24559,AHM_0347,23395,,67425467,4,0,10003669,,,,0,,0
24575,GBP Rates,19515,,67344950,4,0,10003669,,,,0,,0
24576,SC,20958,,67463888,4,0,10003669,,,,0,,0
24577,JAKE,24576,,67463888,4,0,10003669,,,,0,,0
24578,BING,24576,,67463888,4,0,10003669,,,,0,,0
24595,EURUSD,22496,,67344950,4,0,10003669,,,,0,,0
24596,AHI_1398,23395,,67425467,4,0,10003669,,,,0,,0
24597,AHS_6818,23395,,67425467,4,0,10003669,,,,0,,0
24598,DC Kaisa,20177,,67425467,4,0,10003669,,,,0,,0
24615,E Komodo,17097,,67425467,4,0,10003669,,,,0,,0
24635,AHS_0347,23395,,67425467,4,0,10003669,,,,0,,0
24636,CTBC Financial,22139,,67425467,4,0,10003669,,,,0,,0
24637,ASIIJCNC,23398,,67425467,4,0,10003669,,,,0,,0
24655,1299 HK,22115,,67425466,4,0,10003669,,,,0,,0
24656,AHL_3968,23395,,67425467,4,0,10003669,,,,0,,0
24657,AHI_0939,23395,,67425467,4,0,10003669,,,,0,,0
24675,AOF jmoldovan FX,22796,,67425467,4,0,10003669,,,,0,,0
24676,Pos/PSB ,24495,,67425467,4,0,10003669,,,,0,,0
24695,HK-Top15,27115,,67425466,4,0,10003669,,,,0,,0
24696,SG,24695,,67425466,4,0,10003669,,,,0,,0
24697,UBS,24695,,67425466,4,0,10003669,,,,0,,0
24698,AOF jmoldovan NKY carry,22796,,67425464,4,0,10003669,,,,55923524,,0
24715,09980267,23398,,67425467,4,0,10003669,,,,0,,0
24716,AHM_3606,23395,,67425467,4,0,10003669,,,,0,,0
24717,KC Asia HY,22355,,67425467,4,0,10003669,,,,0,,0
24735,AHS_3328,23395,,67425467,4,0,10003669,,,,0,,0
24736,AHS_1988,23395,,67425467,4,0,10003669,,,,0,,0
24755,AHM_1288,23395,,67425467,4,0,10003669,,,,0,,0
24756,AHM_2601,23395,,67425467,4,0,10003669,,,,0,,0
24757,JPY CROSS NYC,21579,,67351417,4,0,10003669,,,,0,,0
24775,KC Priv Loan,22355,,67425467,4,0,10003669,,,,0,,0
24795,2318 HK-3,21875,,67425555,4,0,10003669,,,,55923524,,0
24796,AR EUR,20957,,67463888,4,0,10003669,,,,0,,0
24797,CNH CNHFIX01 reuters 11am,28058,,67344952,4,0,10003669,,,,0,,0
24798,AHM_1211,23395,,67425467,4,0,10003669,,,,0,,0
24815,HKD,20958,,67463888,4,0,10003669,,,,0,,0
24816,87668725,23399,,67425467,4,0,10003669,,,,0,,0
24817,No Position,21632,,67473659,4,0,10003669,,,,0,,0
24818,AHS_0763,23395,,67425467,4,0,10003669,,,,0,,0
24819,KRW FX-IRS,28615,,67417109,4,0,10003669,,,,0,,0
24820,KRW Points Citi,24819,,67417109,4,0,10003669,,,,0,,0
24821,KRW NDIRS,28797,,67417109,4,0,10003669,,,,0,,0
24822,No Position,22804,,67351417,4,0,10003669,,,,0,,0
24835,AHL_1211,23395,,67425467,4,0,10003669,,,,0,,0
24836,AHL_3606,23395,,67425467,4,0,10003669,,,,0,,0
24837,USDJPY,22996,,67351417,4,0,10003669,,,,0,,0
24838,USDCNH,23077,,68828928,4,0,10003669,,,,0,,0
24855,EURRUB 1230pm Moscow citi gu,20658,,67344950,4,0,10003669,,,,0,,0
24856,USDRUB 1230pm MOSCOW Citi,20658,,68912560,4,0,10003669,,,,0,,0
24875,NZDUSD,22536,,67473659,4,0,10003669,,,,0,,0
24876,AUDUSD,22478,,67421617,4,0,10003669,,,,0,,0
24895,PHP Points UBS,22919,,67761156,4,0,10003669,,,,0,,0
24915,IK,23539,,67463888,4,0,10003669,,,,0,,0
24916,IK REPO,24915,,67463888,4,0,10003669,,,,0,,0
24935,ADVAINTU,23398,,67425467,4,0,10003669,,,,0,,0
24936,26882688,24397,,67425467,4,0,10003669,,,,0,,0
24937,71826178,23398,,67425467,4,0,10003669,,,,0,,0
24938,71816178,23398,,67425467,4,0,10003669,,,,0,,0
24939,2628 HK,22115,,67425466,4,0,10003669,,,,0,,0
24940,2822_XU,23437,,67425467,4,0,10003669,,,,0,,0
24941,2823_XU,23437,,67425467,4,0,10003669,,,,0,,0
24955,AOF mgarg,11458,,67425467,4,0,10003669,,,,0,,0
24956,Relative Value,24955,,67425467,4,0,10003669,,,,0,,0
24957,Events,24955,,67425467,4,0,10003669,,,,0,,0
24958,Todays Trades mgarg,24955,,67425467,4,0,10003669,,,,0,,0
24959,ENN Conversion 1,12196,,67425467,4,0,10003669,,,,0,,0
24975,AHS_6030,23395,,67425467,4,0,10003669,,,,0,,0
24995,E Japan Stocks,24395,,67425467,4,0,10003669,,,,0,,0
24996,JC Equity,23116,,67425467,4,0,10003669,,,,0,,0
24997,AOF jmoldovan funding,22796,,67425467,4,0,10003669,,,,0,,0
25015,AUDUSD NYC,23336,,67421617,4,0,10003669,,,,0,,0
25016,BMRIBBCA,23399,,67425467,4,0,10003669,,,,0,,0
25017,ENN Conversion 2,12196,,67425467,4,0,10003669,,,,0,,0
25018,AHD_BK01,23395,,67425467,4,0,10003669,,,,0,,0
25035,JPM PB,12896,,67425467,4,0,10003669,,,,0,,0
25055,94379432,23398,,67425467,4,0,10003669,,,,0,,0
25056,AHD_LH05,23395,,67425467,4,0,10003669,,,,0,,0
25075,AOF csousi,11464,,67425465,4,0,10003669,,,,0,,0
25076,AOF csousi HSCEI,25075,,67425465,4,0,10003669,,,,0,,0
25077,AOF csousi HSI,25075,,67425465,4,0,10003669,,,,0,,0
25078,AOF csousi Cash-Equity-Trades,25075,,67425465,4,0,10003669,,,,0,,0
25079,AOF csousi Direction,25075,,67425465,4,0,10003669,,,,0,,0
25080,AOF csousi Volatility HK_S,25075,,67425465,4,0,10003669,,,,0,,0
25081,AOF csousi Warrants HK,25075,,67425465,4,0,10003669,,,,0,,0
25082,AOF csousi Japan,25075,,67425465,4,0,10003669,,,,0,,0
25083,0005 HK,25080,,67425465,4,0,10003669,,,,0,,0
25084,0175 HK,28115,,67425465,4,0,10003669,,,,0,,0
25085,2318 HK,25080,,67425465,4,0,10003669,,,,0,,0
25086,0939 HK,25080,,67425465,4,0,10003669,,,,0,,0
25087,0700 HK,25080,,67425465,4,0,10003669,,,,0,,0
25088,0941 HK,25080,,67425465,4,0,10003669,,,,0,,0
25089,2628 HK,25080,,67425465,4,0,10003669,,,,0,,0
25090,3968 HK,25080,,67425465,4,0,10003669,,,,0,,0
25091,1398 HK,28115,,67425465,4,0,10003669,,,,0,,0
25092,0388 HK,25080,,67425465,4,0,10003669,,,,0,,0
25093,1299 HK,25080,,67425465,4,0,10003669,,,,0,,0
25094,0857 HK,25080,,67425465,4,0,10003669,,,,0,,0
25119,2382 HK,25080,,67425465,4,0,10003669,,,,0,,0
25120,JP Disp1,25082,,67425465,4,0,10003669,,,,0,,0
25121,AOF csousi Funding,25075,,67425465,4,0,10003669,,,,0,,0
25122,AOF csousi FX,25075,,67425465,4,0,10003669,,,,0,,0
25123,AOF csousi Zero-Premium,25075,,67425465,4,0,10003669,,,,0,,0
25124,Put zero,25123,,67425465,4,0,10003669,,,,0,,0
25125,Call zero,25123,,67425465,4,0,10003669,,,,0,,0
25135,Yakult Honsha,22176,,67425467,4,0,10003669,,,,0,,0
25155,DONE AWAY REPO,20181,,67463888,4,0,10003669,,,,0,,0
25175,USD 1,20316,,67463888,4,0,10003669,,,,0,,0
25176,EURAUD TOKS,21435,,67344950,4,0,10003669,,,,0,,0
25195,NOK IRS,25256,,68747229,4,0,10003669,,,,0,,0
25196,Pairs&Stubs,24955,,67425467,4,0,10003669,,,,0,,0
25197,Swap_book,24955,,67425467,4,0,10003669,,,,0,,0
25215,59355930,23397,,67425467,4,0,10003669,,,,0,,0
25216,EUR vs SGD WMR LD 4 pm Feb252019,21737,,67344952,4,0,10003669,,,,0,,0
25235,AHS_2611,23395,,67425467,4,0,10003669,,,,0,,0
25255,DR_KT,23396,,67425467,4,0,10003669,,,,0,,0
25256,No Position,22758,,67350312,4,0,10003669,,,,0,,0
25257,AHS_3988,23395,,67425467,4,0,10003669,,,,0,,0
25258,AHS_0386,23395,,67425467,4,0,10003669,,,,0,,0
25259,Rebalance,24955,,67425467,4,0,10003669,,,,0,,0
25260,AOF csousi Relative Value,25075,,67425465,4,0,10003669,,,,0,,0
25275,83318354,23399,,67425467,4,0,10003669,,,,0,,0
25276,ALIAC,23398,,67425467,4,0,10003669,,,,0,,0
25277,JMJCNC,23398,,67425467,4,0,10003669,,,,0,,0
25295,test,22916,,67356767,4,0,10003669,,,,0,,0
25296,EUR,25917,,67344950,4,0,10003669,,,,0,,0
25315,UKT Repo,20181,,67463888,4,0,10003669,,,,0,,0
25316,03901186,23399,,67425467,4,0,10003669,,,,0,,0
25317,China-pair,25196,,67425467,0,0,10003669,,,,0,,0
25335,FX and NDFs,24955,,67425467,4,0,10003669,,,,0,,0
25336,Citi PB,16795,,67344950,4,0,10003669,,,,0,,0
25355,USDHKD call spreads,21695,,67356767,4,0,10003669,,,,0,,0
25356,BBRIBBCA,23399,,67425467,4,0,10003669,,,,0,,0
25375,AOF csousi Volswap,25075,,67425465,4,0,10003669,,,,0,,0
25395,A. Kevin RV,20395,,67425467,4,0,10003669,,,,0,,0
25396,AUD FX-OIS,23436,,67421617,4,0,10003669,,,,0,,0
25397,AUD Points Citi,25396,,67421617,4,0,10003669,,,,0,,0
25398,AUD OIS,28795,,67421617,4,0,10003669,,,,0,,0
25399,USD OIS,25396,,67421616,4,0,10003669,,,,0,,0
25400,Futs Spreads,24955,,67425467,4,0,10003669,,,,0,,0
25401,Rolls-NKY Quanto,25400,,67425467,0,0,10003669,,,,0,,0
25402,AHD_BK02,23395,,67425467,4,0,10003669,,,,0,,0
25403,AHI_1988,23395,,67425467,4,0,10003669,,,,0,,0
25415,49043045,23399,,67425467,4,0,10003669,,,,0,,0
25416,DEM FLY,22055,,67463888,4,0,10003669,,,,0,,0
25417,85708253,23399,,67425467,4,0,10003669,,,,0,,0
25435,KRW CRV 2,19795,,67463888,4,0,10003669,,,,55923524,,0
25436,UKT 1,24575,,67463888,4,0,10003669,,,,0,,0
25455,AHS_1088,23395,,67425467,4,0,10003669,,,,0,,0
25456,AHM_3988,23395,,67425467,4,0,10003669,,,,0,,0
25457,AHM_0939,23395,,67425467,4,0,10003669,,,,0,,0
25475,Z_Funding Expenses,24955,,67425467,4,0,10003669,,,,0,,0
25476,EURCAD NYC,21915,,67415833,4,0,10003669,,,,0,,0
25495,Funding,24495,,67425467,4,0,10003669,,,,0,,0
25496,AR UKT,24575,,67344950,4,0,10003669,,,,0,,0
25497,Rights,25196,,67425467,0,0,10003669,,,,0,,0
25515,AHL_1288,23395,,67425467,4,0,10003669,,,,0,,0
25516,AHM_1398,23395,,67425467,4,0,10003669,,,,0,,0
25517,1288 HK,22115,,68733240,4,0,10003669,,,,0,,0
25518,3331_HK,24397,,67425467,4,0,10003669,,,,0,,0
25535,Delta-Stock,27116,,67425466,4,0,10003669,,,,0,,0
25536,No Position,22215,,67350312,4,0,10003669,,,,0,,0
25537,CBAWBC,23399,,67425467,4,0,10003669,,,,0,,0
25555,URCJGS,23398,,67425467,4,0,10003669,,,,0,,0
25556,BBCABMRI,23399,,67425467,4,0,10003669,,,,0,,0
25575,NZD FX-OIS,25755,,67473659,4,0,10003669,,,,0,,0
25576,NZD Points Citi ,25575,,67473659,4,0,10003669,,,,0,,0
25577,USD OIS,28795,,67494529,4,0,10003669,,,,0,,0
25578,NZD OIS,28795,,67473659,4,0,10003669,,,,0,,0
25595,AHI_0168,23395,,67425467,4,0,10003669,,,,0,,0
25596,Events-UBS PB,24957,,67425467,0,0,10003669,,,,0,,0
25615,TRY Points UBS,28456,,67472495,4,0,10003669,,,,0,,0
25635,A50 - XU,25400,,67425467,0,0,10003669,,,,0,,0
25636,AHL_0914,23395,,67425467,4,0,10003669,,,,0,,0
25637,GBPCHF NYC,19962,,67350312,4,0,10003669,,,,0,,0
25655,TMJ,19515,,67344950,4,0,10003669,,,,0,,0
25656,TMJ Repo,25655,,67344950,4,0,10003669,,,,0,,0
25657,TMJ Funding,25655,,67344950,4,0,10003669,,,,0,,0
25658,Disp HSI-1,25375,,67425465,4,0,10003669,,,,0,,0
25659,HSCE-XU,25400,,67425467,0,0,10003669,,,,0,,0
25675,Tencent,22139,,67425467,4,0,10003669,,,,0,,0
25676,90019009,23398,,67425467,4,0,10003669,,,,0,,0
25677,TMJ Hedge,25655,,67344950,4,0,10003669,,,,0,,0
25695,AHM_0323,23395,,67425467,4,0,10003669,,,,0,,0
25715,USDCNH Put spreads,21695,,68828928,4,0,10003669,,,,0,,0
25735,THB Point Citi,24279,,67455073,4,0,10003669,,,,0,,0
25755,No Position,23436,,67421617,4,0,10003669,,,,0,,0
25756,BRLJPY,18476,,68735447,4,0,10003669,,,,0,,0
25775,KC Shipping ,22355,,67425467,4,0,10003669,,,,0,,0
25776,Technopro,22139,,67425467,4,0,10003669,,,,0,,0
25777,Bumi MCB,19235,,67425467,4,0,10003669,,,,0,,0
25778,UETMF 8.5 2020,23156,,67425467,4,0,10003669,,,,0,,0
25779,B CB,12041,,67425467,4,0,10003669,,,,0,,0
25781,Celltrion Pair,22139,,67425467,4,0,10003669,,,,0,,0
25782,EURCAD TOKS,14855,,67415833,4,0,10003669,,,,0,,0
25795,AUDJPY NYC,24757,,67421617,4,0,10003669,,,,0,,0
25796,USDJPY NYC,24757,,67351417,4,0,10003669,,,,0,,0
25815,Nyma,14035,,67421616,4,0,10003669,,,,0,,0
25816,RUB Cross 1230pm Moscow CITI,25815,,68912560,4,0,10003669,,,,0,,0
25817,JPYIDR JISDOR and BFIX 11am HK,14357,,67472449,4,0,10003669,,,,0,,0
25818,OAT d,22055,,67463888,4,0,10003669,,,,0,,0
25819,AHI_3968,23395,,67425467,4,0,10003669,,,,0,,0
25835,JPYIDR JISOR and TKFE 12pm,25817,,67472449,4,0,10003669,,,,0,,0
25836,BTS,23539,,67463888,4,0,10003669,,,,0,,0
25837,BTS Repo,25836,,67463888,4,0,10003669,,,,0,,0
25838,GBPJPY TOKS,14357,,67350312,4,0,10003669,,,,0,,0
25855,Renesas,22176,,67425467,4,0,10003669,,,,0,,0
25856,ZARJPY NYC,14357,,68745836,4,0,10003669,,,,0,,0
25875,883 HK,22115,,67425560,4,0,10003669,,,,0,,0
25895,Bounce Basket,22176,,67425467,4,0,10003669,,,,0,,0
25896,2318 HK-4,21875,,67425555,4,0,10003669,,,,55923524,,0
25897,AHM_0386,23395,,67425467,4,0,10003669,,,,0,,0
25898,AHS_2338,23395,,67425467,4,0,10003669,,,,0,,0
25915,EURRUB 1230 Moscow,25336,,68912560,4,0,10003669,,,,0,,0
25916,FX Vol,18476,,67344952,4,0,10003669,,,,0,,0
25917,Ex-Peg,19255,,67344952,4,0,10003669,,,,0,,0
25918,EURRUB 1230pm Moscow citi gu,25816,,67344950,4,0,10003669,,,,0,,0
25919,USDRUB 1230pm MOSCOW Citi,25816,,68912560,4,0,10003669,,,,0,,0
25920,TRY Cross 12pm LDN,25815,,67472495,4,0,10003669,,,,0,,0
25921,USDILS Tel Aviv 3pm,25815,,69267435,4,0,10003669,,,,0,,0
25922,ZAR Cross NYC,25815,,68745836,4,0,10003669,,,,0,,0
25923,USD-Europe X,25815,,67421616,4,0,10003669,,,,0,,0
25924,EUR Cross,25815,,67344950,4,0,10003669,,,,0,,0
25925,CAD Cross NYC,25815,,67415833,4,0,10003669,,,,0,,0
25926,EURZAR NYC,25922,,67344950,4,0,10003669,,,,0,,0
25927,USDZAR NYC,25922,,68745836,4,0,10003669,,,,0,,0
25928,EURTRY TRY 12pm LDN,25920,,67344950,4,0,10003669,,,,0,,0
25929,TRYJPY TRY 12pm LDN,25920,,67351417,4,0,10003669,,,,0,,0
25930,USDTRY TRY 12pm LDN,25920,,67472495,4,0,10003669,,,,0,,0
25931,CADJPY NYC,27435,,68755952,4,0,10003669,,,,0,,0
25932,USDCAD NYC,25925,,67415833,4,0,10003669,,,,0,,0
25933,GBPCAD NYC,27435,,68968004,4,0,10003669,,,,0,,0
25934,EURGBP NYC,25924,,67350716,4,0,10003669,,,,0,,0
25935,EURCAD NYC,25925,,67344950,4,0,10003669,,,,0,,0
25936,EURCHF NYC,25924,,67349856,4,0,10003669,,,,0,,0
25937,EURCZK NYC,25924,,69395479,4,0,10003669,,,,0,,0
25938,EURHUF Budapest 12pm,25924,,68896320,4,0,10003669,,,,0,,0
25939,EURNOK NY Cut,25924,,68689830,4,0,10003669,,,,0,,0
25940,EURPLN Warsaw 11 AM,25924,,68982434,4,0,10003669,,,,0,,0
25941,EURSEK NY Cut,25924,,67349160,4,0,10003669,,,,0,,0
25942,NOKSEK NY Cut,27435,,67344952,4,0,10003669,,,,0,,0
25943,MXN Cross,25815,,68765766,4,0,10003669,,,,0,,0
25944,BRL Cross,25815,,68735447,4,0,10003669,,,,0,,0
25945,USDMXN 1230pm NY cut,25943,,68765766,4,0,10003669,,,,0,,0
25946,MXNJPY 1230pm NY cut,25943,,67351417,4,0,10003669,,,,0,,0
25947,USDBRL PTAX Cut,25944,,68735447,4,0,10003669,,,,0,,0
25948,BRLJPY PTAX -WM4pm Cut,25944,,67351417,4,0,10003669,,,,0,,0
25949,EURUSD NYC,25924,,67344950,4,0,10003669,,,,0,,0
25950,HUF Budapest 1200,27435,,68768292,4,0,10003669,,,,0,,0
25951,USDCHF NYC,25923,,67472493,4,0,10003669,,,,0,,0
25952,USDNOK NY Cut,27435,,68747230,4,0,10003669,,,,0,,0
25953,USDPLN 11 AM Warsaw,25923,,68757563,4,0,10003669,,,,0,,0
25954,USDSEK NYC,25923,,67350723,4,0,10003669,,,,0,,0
25955,GBP Cross,25815,,67350312,4,0,10003669,,,,0,,0
25956,GBPUSD NYC,25955,,67350312,4,0,10003669,,,,0,,0
25957,GBPCHF NYC,25955,,67472493,4,0,10003669,,,,0,,0
25958,AHS_2600,23395,,67425467,4,0,10003669,,,,0,,0
25959,89518952,23399,,67425467,4,0,10003669,,,,0,,0
25960,EUR ROYCE,22057,,67463888,4,0,10003669,,,,0,,0
25975,ZCash,25815,,67421616,4,0,10003669,,,,0,,0
25976,ZCharges/Commissions,25815,,67421616,4,0,10003669,,,,0,,0
25977,UBS GU,25949,,67344950,4,0,10003669,,,,0,,0
25978,Citi GU NYC,25949,,67344950,4,0,10003669,,,,0,,0
25979,USDRUB,28058,,67481683,4,0,10003669,,,,0,,0
25995,AHM_2338,23395,,67425467,4,0,10003669,,,,0,,0
